row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
19410|232947000229909|800-352-0212|PA|15212||US|TICKETS*  PITTS PIRATE   800-352-0212 PA|TICKETS*  PITTS PIRATE|7922
19416|345414070887|SUNLAND PARK|NM|88063||US|MELGAR AUTO KING         SUNLAND PARK NM|MELGAR AUTO KING|7538
19418|4446010965969|855-469-3729|CA|94306||US|WPY*WHAT HAPPENED TO ROBI855-469-3729 CA|WPY*WHAT HAPPENED TO ROBI|7299
19420|529000052303|760-893-8219|CA|92011||US|ICETOWN CARLSBAD         760-893-8219 CA|ICETOWN CARLSBAD|7999
19432|19481885|PITTSFORD|NY|14534||US|RICHARDSONS CANAL HOUSE  PITTSFORD    NY|RICHARDSONS CANAL HOUSE|5812
19436|825304907884|PENSACOLA BEA|FL|32561||US|GERONIMOS OUTPOST        PENSACOLA BEAFL|GERONIMOS OUTPOST|5399
19441|530961230013435|614-575-0123|OH|43207||US|A-1 CONCRETE LEVELING    614-575-0123 OH|A-1 CONCRETE LEVELING|1520
19453|518089424346674|224-569-6501|IL|60142||US|Faith Community Church   224-569-6501 IL|Faith Community Church|8661
19466|445129834997|8044470572|VA|23220||US|MINIMADESIGNS.COM        8044470572   VA|MINIMADESIGNS.COM|7372
19472|671070019197528|JACKSONVILLE|FL|32256||US|THE HOME DEPOT 226       JACKSONVILLE FL|THE HOME DEPOT 226|5200
19507|4445011976936|188-854-7843|CA|90017||US|HAUTLK RACK8885478438    188-854-7843 CA|HAUTLK RACK8885478438|5969
19508|4445011976936|188-854-7843|CA|90017||US|HAUTLK RACK8885478438    188-854-7843 CA|HAUTLK RACK8885478438|5969
19515|552967601259872|RICHMOND|VA|23233||US|SAXON SHOES SHORT PUMP   RICHMOND     VA|SAXON SHOES SHORT PUMP|5661
19530|899000002426490|STATEN ISLAND|NY|10304||US|GATSBYS ON THE BAY CORP  STATEN ISLANDNY|GATSBYS ON THE BAY CORP|5812
19539|422035212881|AUGUSTA|WI|54722||US|EXPRESS MART             AUGUSTA      WI|EXPRESS MART|5541
19567|059296000963884|800-427-4968|PA|19406||US|AGP*PROPANE SERVICES     800-427-4968 PA|AGP*PROPANE SERVICES|5983
19568|650000005562056|HASTYAWARDS.C|KS|66067||US|HASTY AWARDS             HASTYAWARDS.CKS|HASTY AWARDS|5999
19570|001800010017366|CATONSVILLE|MD|21228||US|ENTERPRISE RENT-A-CAR    CATONSVILLE  MD|ENTERPRISE RENT-A-CAR|3405
19580|227082801993|WACO|TX|76712||US|CITY OF WACO LANDFILL    WACO         TX|CITY OF WACO LANDFILL|4900
19594|4445091178921|WARREN|MI|48092||US|MEIJER #237        Q01   WARREN       MI|MEIJER #237        Q01|5411
19639|066463000031449|PHILADELPHIA|PA|19103||US|APPLE STORE #R162        PHILADELPHIA PA|APPLE STORE #R162|5732
19670|4445013682666|GAITHERSBURG|MD|20878||US|HOMEGOODS # 0652         GAITHERSBURG MD|HOMEGOODS # 0652|5651
19677|14-9116874562|WARWICK|NY|10990||US|INTERIORS PLUS           WARWICK      NY|INTERIORS PLUS|1799
19683|362533659888|COLLINGDALE|PA|19023||US|MCDOWELL'S AUTO SERVIC   COLLINGDALE  PA|MCDOWELL'S AUTO SERVIC|7538
19688|174030072998|402-935-7733|CA|95131||US|PAYPAL *VIECI            402-935-7733 CA|PAYPAL *VIECI|5099
19704|518564380134601|LAKE PLACID|NY|12946||US|LAKE PLACID PUB & BREWER LAKE PLACID  NY|LAKE PLACID PUB & BREWER|5812
19710|4445090929612|LITTLETON|CO|80124||USA|NORDSTROM #0034          LITTLETON    CO|NORDSTROM #0034|5311
19711|4445090929612|LITTLETON|CO|80124||US|NORDSTROM #0034          LITTLETON    CO|NORDSTROM #0034|5311
19766|4445001876409|SNOWSHOE|WV|26209||US|SS-THE DEPOT             SNOWSHOE     WV|SS-THE DEPOT|5999
19782|23783772437|MURFREESBORO|TN|37129||US|FAIRFIELD INN MURFREESBORMURFREESBORO TN|FAIRFIELD INN MURFREESBOR|3715
19789|4445900000428|ZACHARY|LA|70791||USA|WM SUPERCENTER #428      ZACHARY      LA|WM SUPERCENTER #428|5411
19814|004169572999|MONTGOMERY|AL|36108||US|HERTZ RENT-A-CAR         MONTGOMERY   AL|HERTZ RENT-A-CAR|3357
19830|022100000009621|ALAMO|CA|94507||US|SAFEWAY  STORE00009621   ALAMO        CA|SAFEWAY  STORE00009621|5411
19832|022100000009621|ALAMO|CA|94507||US|SAFEWAY  STORE00009621   ALAMO        CA|SAFEWAY  STORE00009621|5411
19842|431277599889|3178965697|IN|46074||US|HITTLE LANDSCAPING INC   3178965697   IN|HITTLE LANDSCAPING INC|780
19856|4445000481622|925-686-8282|CA|94520||US|CLIPPER SERVICE          925-686-8282 CA|CLIPPER SERVICE|4111
19875|349349053643|PUNTA CANA||2000||DO|GPC RESTAURANTE LA YOLA  PUNTA CANA|GPC RESTAURANTE LA YOLA|5812
19887|84870011192347|DES PERES|MO|63131||US|THE BUCKLE #427          DES PERES    MO|THE BUCKLE #427|5699
19892|077010000596320|800-422-5915|MD|21776||US|SERRV/MARKETPLACE/CRS    800-422-5915 MD|SERRV/MARKETPLACE/CRS|5399
19921|09-8018055734|NEW YORK|NY|10012||US|NYC SOLE                 NEW YORK     NY|NYC SOLE|5661
19922|295265430880|800-227-8532|IL|60540||US|NAPERVILLE ROTARY C      800-227-8532 IL|NAPERVILLE ROTARY C|8398
19926|212504000213249|800-COMCAST|MI|48034||US|COMCAST OF LANSING       800-COMCAST  MI|COMCAST OF LANSING|4899
19939|174030075991|8056468432|CA|93023||USA|DAVID ALLEN              8056468432   CA|DAVID ALLEN|8299
19958|434392452885|PUEBLO|CO|81001||US|HOLIDAY INN              PUEBLO       CO|HOLIDAY INN|3501
19991|06114271144HOE1|BRANDENBURG|KY|40108||US|SAVE A LOT #144          BRANDENBURG  KY|SAVE A LOT #144|5411
20025|008788158000062|FRANKLIN PARK|IL|60131||US|PAYLESS RENT A CAR-CHI   FRANKLIN PARKIL|PAYLESS RENT A CAR-CHI|3359
20030|178006002996|CONSHOHOCKEN|PA|19428||US|IKEA CONSHOHOCKEN        CONSHOHOCKEN PA|IKEA CONSHOHOCKEN|5712
20057|84870018773882|LAKE FOREST|CA|92630||US|PERFECT NAILS            LAKE FOREST  CA|PERFECT NAILS|7230
20063|249001863995|KALISPELL|MT|59901||US|JOANN FABRIC #1697       KALISPELL    MT|JOANN FABRIC #1697|5949
20064|15-8022733151|NEWHALL|CA|91321||US|GRAND AMERICAN TIRE NEWHANEWHALL      CA|GRAND AMERICAN TIRE NEWHA|5532
20067|226016101991|LOS ANGELES|CA|90025||US|VCA WEST LA #101         LOS ANGELES  CA|VCA WEST LA #101|742
20090|06214276108AS11|GARDENA|CA|90247||US|ALBERTSONS #6108         GARDENA      CA|ALBERTSONS #6108|5411
20091|4445900005071|LAWTON|OK|73505||US|WM SUPERCENTER #5071     LAWTON       OK|WM SUPERCENTER #5071|5411
20096|67107002446|ATLANTA|GA|30339||US|THE HOME DEPOT 121       ATLANTA      GA|THE HOME DEPOT 121|5200
20103|4445013899922|EVANSTON|IL|60202||US|OFFICEMAX/OFFICE DEPOT621EVANSTON     IL|OFFICEMAX/OFFICE DEPOT621|5943
20118|10-8015291118|800-7770133|CA|95818||US|STATE OF CALIF DMV INT SC800-7770133  CA|STATE OF CALIF DMV INT SC|9399
20145|03-9116836942|NORTHBROOK|IL|60062||US|VIDAL SASSOON            NORTHBROOK   IL|VIDAL SASSOON|7230
20157|062214000011111|CHICAGO|IL|60601||US|BOCKWINKEL'S             CHICAGO      IL|BOCKWINKEL'S|5411
20161|538035201188497|TAMPA|FL|33626||US|OUTBACK 2017             TAMPA        FL|OUTBACK 2017|5812
20182|528250601126253|866-500-6862|AZ|85029||US|IHC INS PREMIUM          866-500-6862 AZ|IHC INS PREMIUM|6300
20185|01852720480MER|S OZONE PARK|NY|11420||USA|HESS 32523               S OZONE PARK NY|HESS 32523|5542
20190|032679000031449|AUSTIN|TX|78758||US|APPLE STORE  #R216       AUSTIN       TX|APPLE STORE  #R216|5732
20191|334008224886|BRICK|NJ|8723||US|HARBOR FREIGHT TOOLS 199 BRICK        NJ|HARBOR FREIGHT TOOLS 199|5251
20195|4445900000085|BENTON|AR|72015||US|WM SUPERCENTER #85       BENTON       AR|WM SUPERCENTER #85|5411
20206|373160513991|06306799940|NJ|8691||USA|EVA SPORTSWEAR           06306799940  NJ|EVA SPORTSWEAR|5137
20207|556479301284505|HOLBROOK|NY|11741||USA|SACHEM ANIMAL HOSPITAL   HOLBROOK     NY|SACHEM ANIMAL HOSPITAL|742
20210|004165501992|CHICAGO|IL|60666||USA|BUDGET RENT-A-CAR        CHICAGO      IL|BUDGET RENT-A-CAR|3366
20230|171927000167955|SIMSBURY|CT|6070||US|STOP & SHOP 0607         SIMSBURY     CT|STOP & SHOP 0607|5411
20233|21-8023571378|LA JOLLA|CA|92037||US|CLINIC SHILEY            LA JOLLA     CA|CLINIC SHILEY|8062
20272|201001000773010|NEW YORK|NY|10010||US|305 FITNESS              NEW YORK     NY|305 FITNESS|7997
20297|029500000005587|AVENTURA|FL|33180||US|BEST BUY      00005587   AVENTURA     FL|BEST BUY      00005587|5732
20320|84870011550031|610-4549660|PA|19473||US|CENTER FOR MEDICAL EDUCAT610-4549660  PA|CENTER FOR MEDICAL EDUCAT|8220
20330|048201834990|GRANTS PASS|OR|97526||US|WAL-MART #1834           GRANTS PASS  OR|WAL-MART #1834|5411
20332|4445091100800|ROSWELL|GA|30075||US|KROGER #431              ROSWELL      GA|KROGER #431|5411
20333|005057164997|OKLAHOMA CITY|OK|73116||US|BED BATH & BEYOND #164   OKLAHOMA CITYOK|BED BATH & BEYOND #164|5719
20343|4445001105858|MANHATTAN BEA|CA|90266||US|MACY'S EAST #514         MANHATTAN BEACA|MACY'S EAST #514|5311
20348|174030076999|402-935-7733|NY|11729||US|PAYPAL *FRAGRANCENE      402-935-7733 NY|PAYPAL *FRAGRANCENE|5977
20367|4445002028571|SANTA MONICA|CA|90401||US|T J MAXX #1147           SANTA MONICA CA|T J MAXX #1147|5651
20368|934000000084947|AUSTIN|TX|78703||US|STEVES LIQUORS           AUSTIN       TX|STEVES LIQUORS|5921
20387|452007809992|TEMECULA|CA|92591||US|VICTORIA'S SECRET 0899   TEMECULA     CA|VICTORIA'S SECRET 0899|5621
20388|4445001895532|GRANDVILLE|MI|49418||US|YOUNKERS #0440           GRANDVILLE   MI|YOUNKERS #0440|5311
20403|4445013502682|WOODBRIDGE|VA|22192||US|KOHL'S #0268             WOODBRIDGE   VA|KOHL'S #0268|5311
20420|005032564998|WILMETTE|IL|60091||US|BED BATH & BEYOND #64    WILMETTE     IL|BED BATH & BEYOND #64|5719
20425|345008871880|NORTHRIDGE|CA|91324||US|JCPENNEY 2677            NORTHRIDGE   CA|JCPENNEY 2677|5311
20430|000087882860679|STONEHAM|MA|2180||US|STONEHAM ANIMAL HOSPIT   STONEHAM     MA|STONEHAM ANIMAL HOSPIT|742
20460|673261800150015|800-333-8655|NY|10314||US|EZ PASS PREPAID TOLL     800-333-8655 NY|EZ PASS PREPAID TOLL|4784
20472|00957172042|BUCHEONSI||0||KR|LOTTE             7172042BUCHEONSI|LOTTE             7172042|5311
20490|345025301887|213-748-5458|CA|90007||US|MALLTAIL.COM             213-748-5458 CA|MALLTAIL.COM|7399
20506|005063111990|MOUNTAIN VIEW|CA|94040||US|COST PLUS WLD #25        MOUNTAIN VIEWCA|COST PLUS WLD #25|5200
20510|015025189992|REDDING|CA|96003||US|DICKS SPORTING GOODS1047 REDDING      CA|DICKS SPORTING GOODS1047|5655
20521|345729172881|HILLSBOROUGH|NJ|8844||US|SOMERSET VALLEY YMCA-HIL HILLSBOROUGH NJ|SOMERSET VALLEY YMCA-HIL|8641
20533|4445900002888|PALMYRA|PA|17078||US|WM SUPERCENTER #2888     PALMYRA      PA|WM SUPERCENTER #2888|5411
20538|4445077003010|SETAUKET|NY|11733||US|CVS/PHARMACY #03010      SETAUKET     NY|CVS/PHARMACY #03010|5912
20543|295000146960000|LEAGUE CITY|TX|77573||USA|BEST BUY      00014696   LEAGUE CITY  TX|BEST BUY      00014696|5732
20578|4445011960047|VIRGINIA BEAC|VA|23454||US|WHOLEFDS VAB #10466      VIRGINIA BEACVA|WHOLEFDS VAB #10466|5411
20581|4445001434555|BROOKLYN|NY|11214||US|MARSHALLS #0726          BROOKLYN     NY|MARSHALLS #0726|5651
20602|06213780182AIM1|EAGLE|ID|83616||US|ALBERTSONS #182          EAGLE        ID|ALBERTSONS #182|5411
20607|4445090291120|LOUISVILLE|KY|40219||US|KROGER CO 186            LOUISVILLE   KY|KROGER CO 186|5411
20618|650000003679761|PLEASANTON|CA|94566||US|CASTLEWOOD COUNTRY CLUB  PLEASANTON   CA|CASTLEWOOD COUNTRY CLUB|7997
20620|04-8011085332|MANKATO|MN|56001||US|DR THOMAS SMYTH DDS INC  MANKATO      MN|DR THOMAS SMYTH DDS INC|8021
20621|063299000325290|800-511-3478|MN|55437||US|VUE*COMPTIA MRKETPLCE    800-511-3478 MN|VUE*COMPTIA MRKETPLCE|8299
20631|825311383889|BEL AIR|MD|21014||US|THE AUTO SALON           BEL AIR      MD|THE AUTO SALON|7538
20633|174030072998|402-935-7733|CA|95131||US|PAYPAL *MIKEW19          402-935-7733 CA|PAYPAL *MIKEW19|8999
20651|041800035008093|ROWLAND HEIGH|CA|91748||US|USPS 05419007835008093   ROWLAND HEIGHCA|USPS 05419007835008093|9402
20657|650000004614809|GONZALES|LA|70737||US|SNOS SEAFOOD AND STEAKHOUGONZALES     LA|SNOS SEAFOOD AND STEAKHOU|5812
20658|008788760007810|217-7824696|IL|62704||US|IL WEB PLATE RENEWAL     217-7824696  IL|IL WEB PLATE RENEWAL|9399
20659|008788760007810|217-7824696|IL|62704||US|IL WEB PLATE RENEWAL     217-7824696  IL|IL WEB PLATE RENEWAL|9399
20667|345008961889|POMPANO BEACH|FL|33062||US|JCPENNEY 2822            POMPANO BEACHFL|JCPENNEY 2822|5311
20676|06135470379LIO1|FUQUAY VARINA|NC|27526||US|FOOD LION #0434          FUQUAY VARINANC|FOOD LION #0434|5411
20677|4445182313932|LOS BANOS|CA|93635||US|TRACTOR SUPPLY # 1293    LOS BANOS    CA|TRACTOR SUPPLY # 1293|5599
20695|24-8024150511|OTTAWA|ON|0||CA|WESTIN (WESTIN HOTELS)   OTTAWA       ON|WESTIN (WESTIN HOTELS)|3513
20737|345767738882|404-873-5911|GA|30318||US|ARC 300                  404-873-5911 GA|ARC 300|2741
20743|17-8027299398|NEW YORK|NY|10012||US|TODAY TIX                NEW YORK     NY|TODAY TIX|7922
20768|4445000517649|GUAM|AP|96540||USA|OROTE COMMISSARY         GUAM         AP|OROTE COMMISSARY|5411
20788|452007829990|SALINA|KS|67401||US|VICTORIA'S SECRET 1042   SALINA       KS|VICTORIA'S SECRET 1042|5621
20807|328020041997|SAN ANTONIO|TX|78232||US|ACADEMY SPORTS #41       SAN ANTONIO  TX|ACADEMY SPORTS #41|5941
20833|334008391883|BROOKFIELD|CT|6804||US|HARBOR FREIGHT TOOLS 367 BROOKFIELD   CT|HARBOR FREIGHT TOOLS 367|5251
20860|005070651996|973-785-4333|NJ|7512||US|BUY BUY BABY NASH E-CMRC 973-785-4333 NJ|BUY BUY BABY NASH E-CMRC|5719
20862|005070651996|973-785-4333|NJ|7512||US|BUY BUY BABY NASH E-CMRC 973-785-4333 NJ|BUY BUY BABY NASH E-CMRC|5719
20875|485216616998|EL PASO|TX|79912||US|STYLE MEXICO FAMILY HAIR EL PASO      TX|STYLE MEXICO FAMILY HAIR|7230
20893|219041000207048|310-5500300|CA|90212||US|IN *COMPASS EDUCATION GRO310-5500300  CA|IN *COMPASS EDUCATION GRO|8299
20930|007019195994|PORT SAINT LU|FL|34987||US|BED BATH & BEYOND #1195  PORT SAINT LUFL|BED BATH & BEYOND #1195|5719
20951|345630307881|LAWRENCEVILLE|GA|30045||US|GANDER MOUNTAIN          LAWRENCEVILLEGA|GANDER MOUNTAIN|5941
20976|205953000182343|800-435-9792|TX|75235||US|SOUTHWES    5262165699102800-435-9792 TX|SOUTHWES    5262165699102|3066
20994|009100000000604|PORTAGE|MI|49002||US|TARGET        00006049   PORTAGE      MI|TARGET        00006049|5411
20996|4445001885046|MACON|GA|31210||US|TALBOTS #0260            MACON        GA|TALBOTS #0260|5651
20999|4445000516534|ARLINGTON|VA|22211||US|FT MYER COMMISSARY       ARLINGTON    VA|FT MYER COMMISSARY|5411
21000|4445000516534|ARLINGTON|VA|22211||US|MYER FT COMMISSARY       ARLINGTON    VA|MYER FT COMMISSARY|5411
21005|546431501224187|877-258-2786|NV|89135||US|US COLLECTION MEMBERS    877-258-2786 NV|US COLLECTION MEMBERS|7012
21011|010500000116533|SOUTHLAKE|TX|76092||US|STAPLES       00116533   SOUTHLAKE    TX|STAPLES       00116533|5943
21030|4445013805440|POOLER|GA|31322||US|CARTER'S #1022           POOLER       GA|CARTER'S #1022|5641
21062|169381000111695|HAMILTON|NJ|8691||US|LOWES #01046*            HAMILTON     NJ|LOWES #01046*|5200
21065|425244504998|08002626600|NJ|8628||USA|NJM INSURANCE COMPANY    08002626600  NJ|NJM INSURANCE COMPANY|6300
21076|367242601881|SAFETY HARBOR|FL|34695||USA|TIMOTHY F KELLY MD PA    SAFETY HARBORFL|TIMOTHY F KELLY MD PA|8011
21082|395700104200|855-6359272|NY|10110||US|ZARA.COM USA             855-6359272  NY|ZARA.COM USA|5631
21084|948907957011424|ORLANDO|FL|32819||US|DR JOHN MEISENHEIMER MD PORLANDO      FL|DR JOHN MEISENHEIMER MD P|8099
21088|03-9508471597|ST PETERSBURG|FL|30354||US|DELTA AIR   0067724726835ST PETERSBURGFL|DELTA AIR   0067724726835|3058
21091|171588000167955|ELLICOTT CITY|MD|21043||US|GIANT 0136               ELLICOTT CITYMD|GIANT 0136|5411
21121|422369820028702|WORTHINGTON|OH|43085||US|LENNON HEADS SALON & SPA WORTHINGTON  OH|LENNON HEADS SALON & SPA|7230
21131|226439426991|800-694-9491|CA|94110||US|BETABRAND.COM            800-694-9491 CA|BETABRAND.COM|5691
21139|335601982887|STAMFORD|CT|6906||US|GULF OIL 92042307        STAMFORD     CT|GULF OIL 92042307|5541
21152|032745000031449|ESCONDIDO|CA|92025||USA|APPLE STORE  #R285       ESCONDIDO    CA|APPLE STORE  #R285|5732
21172|002009536992|RAPID CITY|SD|57701||US|TOYS R US #9536          RAPID CITY   SD|TOYS R US #9536|5945
21181|434344203881|888-826-9683|UT|84790||US|ALLPREDATORCALLS.COM     888-826-9683 UT|ALLPREDATORCALLS.COM|5941
21183|21-8024192398|PORTLAND|OR|97239||US|OHSU CLINICS             PORTLAND     OR|OHSU CLINICS|8062
21198|008788430071860|ORANGEBURG|NY|10962||US|SITAR PALACE             ORANGEBURG   NY|SITAR PALACE|5812
21206|07-8023598223|517-2411209|MI|48933||US|MI PARKS AND HARBORS WEB 517-2411209  MI|MI PARKS AND HARBORS WEB|9399
21228|486021125993|CENTENNIAL|CO|80122||US|SUR LA TABLE #133        CENTENNIAL   CO|SUR LA TABLE #133|5719
21234|4445198531871|HUNTINGTON BE|CA|92647||US|AUTOZONE #5528           HUNTINGTON BECA|AUTOZONE #5528|5533
21240|4445001535930|SALISBURY|MD|21804||US|WOR-WIC-CC-BKSTORE  #6410SALISBURY    MD|WOR-WIC-CC-BKSTORE  #6410|5942
21259|518089610300162|800-507-4660|TX|78746||US|AMAZING CLUBS            800-507-4660 TX|AMAZING CLUBS|7399
21297|419304000023228|STATEN ISLAND|NY|10305||USA|PASTICCERIA BRUNO OF G   STATEN ISLANDNY|PASTICCERIA BRUNO OF G|5462
21300|84870000502744|DENVER|CO|80206||US|CHRISTY SPORTS #16       DENVER       CO|CHRISTY SPORTS #16|5941
21304|022100000017616|LINCOLN|CA|95648||US|SAFEWAY STORE 00017616   LINCOLN      CA|SAFEWAY STORE 00017616|5411
21318|4445077007111|GRANBY|MA|1033||US|CVS/PHARMACY #07111      GRANBY       MA|CVS/PHARMACY #07111|5912
21329|84890014847932|NEW YORK|NY|10036||USA|ANTALIA TURKISH CUISIN   NEW YORK     NY|ANTALIA TURKISH CUISIN|5812
21332|009100000002804|SANTA ROSA|CA|95401||US|TARGET        00028043   SANTA ROSA   CA|TARGET        00028043|5411
21334|006000010190072|ALBUQUERQUE|NM|87119||US|ENTERPRISE RENT-A-CAR    ALBUQUERQUE  NM|ENTERPRISE RENT-A-CAR|3405
21372|542929805502804|800-267-3728|PA|19073||US|AMRESORTS                800-267-3728 PA|AMRESORTS|4722
21382|481500869997|800-509-5336|OR|97209||US|KEEN INC                 800-509-5336 OR|KEEN INC|5139
21387|426696200000708|PETOSKEY|MI|49770||US|INT*SUNGLASS SHOPPE, INC.PETOSKEY     MI|INT*SUNGLASS SHOPPE, INC|5999
21404|226300492999|03123298245|IL|60611||USA|REALTOR ASSOCIATION/ML   03123298245  IL|REALTOR ASSOCIATION/ML|8641
21415|260210692885|GARNER|NC|27529||US|PEGGY'S HALLMARK SHOP    GARNER       NC|PEGGY'S HALLMARK SHOP|5947
21433|84870016756267|BAKERSFIELD|CA|93312||US|LINDA HAMILTON PHOTOGRAPHBAKERSFIELD  CA|LINDA HAMILTON PHOTOGRAPH|7333
21464|4445001107011|SCRANTON|PA|18508||US|MACY'S EAST #636         SCRANTON     PA|MACY'S EAST #636|5311
21492|83860282|LONDON||0||GB|BRITISH A   1258519524915LONDON|BRITISH A   1258519524915|3005
21525|940003841886|BRENTWOOD|CA|94513||US|PACSUN #1215             BRENTWOOD    CA|PACSUN #1215|5699
21535|235248000762203|877-769-3683|WA|98109||US|API*www.homeandcooksal   877-769-3683 WA|API*www.homeandcooksal|5999
21548|062280500244HB1|AUSTIN|TX|78750||US|HEB  #024                AUSTIN       TX|HEB  #024|5411
21552|174030076999|402-935-7733|MA|2116||US|PAYPAL *WAYFAIR LLC      402-935-7733 MA|PAYPAL *WAYFAIR LLC|5712
21553|174030076999|402-935-7733|MA|2116||US|PAYPAL *WAYFAIR LLC      402-935-7733 MA|PAYPAL *WAYFAIR LLC|5712
21557|4445090827915|CORAL GABLES|FL|33134||US|BARNES & NOBLE #2739     CORAL GABLES FL|BARNES & NOBLE #2739|5814
21563|335201510880|SANTA CLARA|CA|95050||US|CRABTREE & EVELYN #0053  SANTA CLARA  CA|CRABTREE & EVELYN #0053|5999
21589|17378466|BOERNE|TX|78006||US|TRES BELLA SALON         BOERNE       TX|TRES BELLA SALON|7298
21608|4445012065243|LEESBURG|VA|20176||US|HOBBY-LOBBY #553         LEESBURG     VA|HOBBY-LOBBY #553|5945
21610|445278314999|TRYTHEWORLD.M|NY|10010||US|TRY THE WORLD            TRYTHEWORLD.MNY|TRY THE WORLD|5499
21613|03-9508697456|DALLAS|TX|74133||US|AMERICAN AI 0012396212677DALLAS       TX|AMERICAN AI 0012396212677|3001
21624|543135108008111|BAILEY ISLAND|ME|4003||US|LOG CABIN ISLAND INN     BAILEY ISLANDME|LOG CABIN ISLAND INN|7011
21651|4445090685701|HOUSTON|TX|77019||US|KROGER #355              HOUSTON      TX|KROGER #355|5411
21665|067001906998|FREDERICK|MD|21703||US|SEARS ROEBUCK   2664     FREDERICK    MD|SEARS ROEBUCK   2664|8043
21676|518993730104726|ALEDO|TX|76008||USA|JUSTIN C DICKEY DC       ALEDO        TX|JUSTIN C DICKEY DC|8041
21682|062852000031449|CHICAGO|IL|60642||US|APPLE STORE #R284        CHICAGO      IL|APPLE STORE #R284|5732
21697|510165780300851|213-749-4177|CA|90015||US|JULIET                   213-749-4177 CA|JULIET|5137
21717|328008271996|800-288-2020|TX|75202||US|AT&T*BILL PAYMENT        800-288-2020 TX|AT&T*BILL PAYMENT|4814
21718|328008271996|800-288-2020|TX|75202||US|AT&T*BILL PAUMEOT        800-288-2020 TX|AT&T*BILL PAUMEOT|4814
21721|328008271996|800-288-2020|TX|75202||US|AT&T*BILL PAYMENT        800-288-2020 TX|AT&T*BILL PAYMENT|4814
21741|542929803141712|ST PETE BEACH|FL|33706||US|SIRATA BEACH RESOR       ST PETE BEACHFL|SIRATA BEACH RESOR|7011
21744|4445013514042|SONORA|CA|95370||USA|KOHL'S #1404             SONORA       CA|KOHL'S #1404|5311
21755|232495700119901|MERRIMACK|NH|3054||US|HAW SUITES MERRIMACK/NAS MERRIMACK    NH|HAW SUITES MERRIMACK/NAS|7011
21762|585708601482382|HOUSTON|TX|77072||US|SUPER ISINGTEC           HOUSTON      TX|SUPER ISINGTEC|5732
21767|425175400992|BOCA RATON|FL|33487||US|CALUSA VETERINARY CENTER BOCA RATON   FL|CALUSA VETERINARY CENTER|742
21778|4445011488635|GROSSE POINTE|MI|48230||US|KROGER #784              GROSSE POINTEMI|KROGER #784|5411
21791|431292852883|CAPE GIRARDEA|MO|63703||US|HUTSON'S FURNITURE       CAPE GIRARDEAMO|HUTSON'S FURNITURE|5712
21803|542929800400855|DAVIS|CA|95616||US|NUGGET MARKET 12         DAVIS        CA|NUGGET MARKET 12|5411
21804|542929800400855|DAVIS|CA|95616||US|NUGGET MARKET 12         DAVIS        CA|NUGGET MARKET 12|5411
21814|650000003849729|FARMINGDALE|NY|11735||USA|WINE PALACE              FARMINGDALE  NY|WINE PALACE|5921
21825|542929803730209|BLOOMFIELD TO|MI|48301||US|PLUM MARKET - BLOO       BLOOMFIELD TOMI|PLUM MARKET - BLOO|5411
21827|345630330883|MYRTLE BEACH|SC|29579||US|GANDER MOUNTAIN          MYRTLE BEACH SC|GANDER MOUNTAIN|5941
21856|84890015199650|LINCROFT|NJ|7738||US|MONMOUTH COUNTY PARK SYSTLINCROFT     NJ|MONMOUTH COUNTY PARK SYST|9399
21862|048204713993|THE WOODLANDS|TX|77385||USA|SAMSCLUB #4713           THE WOODLANDSTX|SAMSCLUB #4713|5300
21875|192369000178541|602-277-1000|AZ|85069||US|COX*PHOENIX COMM SERV    602-277-1000 AZ|COX*PHOENIX COMM SERV|4899
21893|174030076999|402-935-7733|OR|97526||US|PAYPAL *FIREMOUNTAI      402-935-7733 OR|PAYPAL *FIREMOUNTAI|5099
21897|084500000085266|SHOREWOOD|IL|60404||US|MARIANOS FRESH00085266   SHOREWOOD    IL|MARIANOS FRESH00085266|5411
21928|174030072998|402-935-7733|CA|95131||US|PAYPAL *KYRENESCHOO      402-935-7733 CA|PAYPAL *KYRENESCHOO|8211
21936|029500000011189|SAN JUAN||918||PR|BEST BUY      00011189   SAN JUAN|BEST BUY      00011189|5732
21960|650000002847195|ZEBULON|NC|27597||US|AUCTIONS AMERICA LLC     ZEBULON      NC|AUCTIONS AMERICA LLC|8999
21963|067001004992|GARDEN CITY|NY|11530||US|SEARS ROEBUCK   1004     GARDEN CITY  NY|SEARS ROEBUCK   1004|5311
21981|4445001108837|TAMPA|FL|33612||US|MACY'S EAST #834         TAMPA        FL|MACY'S EAST #834|5311
21992|533012501158587|321-452-2121|FL|32899||US|KENNEDY SPACE CENTER     321-452-2121 FL|KENNEDY SPACE CENTER|7991
22008|005059147990|LOVELAND|CO|80538||US|BED BATH & BEYOND 1147   LOVELAND     CO|BED BATH & BEYOND 1147|5719
22009|4445000492587|TULLAHOMA|TN|37388||US|OFFICE MAX               TULLAHOMA    TN|OFFICE MAX|5943
22010|948908176000172|540-8911074|VA|22407||US|BATTLEFIELD HEATING & C  540-8911074  VA|BATTLEFIELD HEATING & C|1711
