row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
50879||||||||ard ending in 3177|
50889||||||||WF HOME MTG      |
50896||||||||CAPITAL ONE      |
50902||||||||ELEVATIONSCU     |
50918||||||||PAYPAL           |
50926||||||||JPMORGAN CHASE   |
50935||||||||FLEETCOR FDR     |
50947||||||||JPMORGAN CHASE   |
50958||||||||LEE COUNTY TAX   |
50994||||||||BANK OF AMERICA  |
50996||||||||GREEN BEAN NURSE |
51004||||||||MT IMPND  P7520-007385549 CC|
51009||||||||12433 LAS ACQUIS      |
51029||||||||PENNYMAC         |
51038||||||||  CHK ...6061 transaction#: |
51064||||||||BANK OF AMERICA  |
51130||||||||JPMORGAN CHASE   |
51141||||||||PAYCHEX-RCX      |
51146||||||||OLD TOWN REALTY  |
51177||||||||WF HOME MTG      |
51181||||||||American Express |
51235|||||||| 4988141487 To SOLDEVILLA (_|
51244||||||||TCBMSI           |
51251||||||||Credit One Bank  |
51292||||||||GENESCO INC           |
51343||||||||WEX INC          |
51355|||||||| MMA ...1398 transaction#: 5|
51361||||||||ard ending in 7861|
51365||||||||CRED CRD ONLINE  |
51380||||||||JPMORGAN CHASE   |
51388||||||||American Express |
51430||||||||ard ending in 9110|
51439||||||||CITI CARD ONLINE |
51441||||||||JPMORGAN CHASE   |
51454||||||||FNC INS BIW ADV  |
51494||||||||DISCOVER         |
51540||||||||JPMORGAN CHASE   |
51568||||||||QUICKEN LOANS    |
51636||||||||Payroll          |
51640||||||||ard ending in 2995|
51703||||||||Jasmine at The G |
51776||||||||ard ending in 6546|
51799||||||||ard ending in 7870|
51801||||||||CAPITAL ONE      |
51804||||||||JPMORGAN CHASE   |
51839||||||||BMWFINANCIAL SVS |
51863||||||||GARDEN HOMES     |
51925||||||||ard ending in 6045|
51927||||||||CHASE            |
51929||||||||J P INDUSTRIAL P       |
51937||||||||ard ending in 8790|
51954||||||||American Express |
52019||||||||CITI CARD ONLINE |
52040||||||||EMPLOYMENT DEVEL |
52049||||||||ard ending in 1100|
52062||||||||PAYCHEX TPS           |
52072||||||||ard ending in 1520|
52081||||||||CITIMORTGAGE INC |
52088||||||||ard ending in 9775|
52094||||||||BK OF AMER MC    |
52165||||||||ME COOP          |
52174||||||||JPMORGAN CHASE   |
52199||||||||WSU GENERAL      |
52227||||||||SWS of America   |
52232||||||||HUNGHAO ELECTRON |
52236||||||||American Express |
52274|||||||| MMA ...5101 transaction#: 5|
52391||||||||EDWARD JONES     |
52442||||||||JPMORGAN CHASE   |
52504||||||||COMCAST               |
52518||||||||PAYX-EXP              |
52541||||||||NYS DTF WT       |
52559||||||||ard ending in 4274|
52565||||||||ard ending in 9669|
52634||||||||JPMORGAN CHASE   |
52637||||||||ard ending in 0997|
52642||||||||JPMORGAN CHASE   |
52658||||||||PAYCHEX TPS           |
52686||||||||FID BKG SVC LLC  |
52704||||||||PAYCHEX INC.          |
52707||||||||CHASE            |
52732||||||||DITECH           |
52756||||||||BARCLAYCARD US   |
52762||||||||PNC MORTGAGE     |
52797||||||||ard ending in 2544|
52803||||||||County of San Di |
52819||||||||ard ending in 7544|
52834||||||||CABELAS VISA     |
52845||||||||ard ending in 9567|
52855||||||||JPMORGAN CHASE   |
52884||||||||ard ending in 0152|
52896||||||||Bank of America  |
52923||||||||NYS DTF SALES    |
52966||||||||CITI CARD ONLINE |
52974||||||||WF HOME MTG      |
52975||||||||American Express |
52981||||||||JPMORGAN CHASE   |
53012||||||||JPMORGAN CHASE   |
53053||||||||ard ending in 7603|
53084||||||||American Express |
53090||||||||ard ending in 6189|
53138||||||||AMERICAN UNITED  |
53208|||||||| MMA ...8730 transaction#: 5|
53249||||||||ard ending in 3150|
53256||||||||JPMORGAN CHASE   |
53261||||||||SELECT PORTFOLIO |
53361||||||||JPMORGAN CHASE   |
53363||||||||WF HOME MTG      |
53364|||||||| MMA ...3397 transaction#: 5|
53365||||||||WF HOME MTG      |
53374||||||||ard ending in 6740|
53474||||||||BANK OF AMERICA  |
53477||||||||Waterbrook Lofts |
53517||||||||JPMORGAN CHASE   |
53537||||||||CHASE            |
53546||||||||TD BANK          |
53554||||||||ard ending in 3679|
53590||||||||ard ending in 1661|
53600||||||||ard ending in 4842|
53610||||||||Payroll          |
53649||||||||WF HOME MTG      |
53657|||||||| PPX ...8699 transaction#: 5|
53658||||||||PAYPAL           |
53690||||||||American Express |
53702||||||||Nationstar       |
53720||||||||XOOM.COM         |
53746||||||||QUICKEN LOANS    |
53751||||||||ard ending in 6590|
53774||||||||EARNEST ANALYSIS |
53821||||||||CITI CARD ONLINE |
53849||||||||ard ending in 0282|
53867||||||||US CBP                |
53886||||||||CITIMORTGAGE INC |
53907||||||||WF HOME MTG      |
53958||||||||MELLONHRIS       |
53964||||||||JPMORGAN CHASE   |
54007||||||||ard ending in 1784|
54080||||||||BOFA MERCH SVCS  |
54130||||||||ard ending in 8831|
54153||||||||CAPITAL ONE      |
54171||||||||IRS              |
54190||||||||American Express |
54213||||||||Nissan           |
54241||||||||CHASE            |
54242||||||||CAPITAL ONE      |
54266||||||||BARCLAYCARD US   |
54269||||||||Payroll          |
54299|||||||| MMA ...4980 transaction#: 5|
54304||||||||WF HOME MTG      |
54310||||||||CDLC WESTMONT    |
54314||||||||8011OHIO-TAXOEWH |
54328||||||||BARCLAYCARD US   |
54342||||||||ard ending in 7781|
54387||||||||American Express |
54406||||||||US BANK HOME MTG |
54423||||||||American Express |
54466||||||||Kips Bay Court   |
54471||||||||American Express |
54482||||||||PaySpot Inc      |
54487||||||||ard ending in 4696|
54495||||||||DISCOVER         |
54513|||||||| MMA ...9319 transaction#: 5|
54538||||||||PL*WaypointGroup |
54564||||||||Ocwen Loan Servi |
54603||||||||CARDMEMBER SERV  |
54612||||||||IRS              |
54642||||||||IRS              |
54651||||||||CAPITAL ONE      |
54662||||||||American Express |
54735||||||||ACCOUNTANTSWORLD |
54737||||||||USAA CHK-INTRNT  |
54759|||||||| 4988687205 To Wade (_######|
54802||||||||Ocwen Loan Servi |
54804||||||||CC08     GAMA    |
54858|||||||| 4987589272 To 300-302 E 46t|
54879||||||||MICRO STRATEGIES      |
54896||||||||IMPAC MORTGAGE   |
54914||||||||PAYMENTECH2      |
54915||||||||TD AUTO FINANCE  |
54918||||||||PAYMENT SERVICES |
54941||||||||2660 at Cityplac |
54981||||||||WF HOME MTG      |
55020||||||||BB&T             |
55032||||||||ard ending in 6661|
55060||||||||ard ending in 4639|
55069||||||||ard ending in 0794|
55095||||||||WF HOME MTG      |
55100||||||||PaySpot Inc      |
55108||||||||BOOKING.COM B.V. |
55125||||||||MBFS.COM         |
55146||||||||8013OHIO-TAXOSUT |
55158||||||||American Express |
55161||||||||BB&T             |
55228||||||||CHASE            |
55245|||||||| MMA ...8987 transaction#: 5|
55266||||||||CITIZENSBANK NA  |
55277||||||||ard ending in 3320|
55333||||||||ard ending in 5924|
55336||||||||WF HOME MTG      |
55339||||||||FIA ONLINE PYMT  |
55369||||||||MBFS.COM         |
55372||||||||PL*CornellAssoci |
55398||||||||PAYCHEX TPS            |
55409||||||||ard ending in 6398|
55420||||||||American Express |
55443||||||||ROUNDPOINT       |
55449||||||||CRESCENT ENERGY       |
55457||||||||ard ending in 5835|
55478||||||||PENNYMAC|
55516||||||||DISCOVER         |
55521||||||||JPMORGAN CHASE   |
55523||||||||IRS              |
55541||||||||CITI CARD ONLINE |
55548||||||||American Express |
55658||||||||ADP Tax/401k     |
55659||||||||Synchrony Bank   |
55687||||||||JPMORGAN CHASE   |
55688||||||||DITECH           |
55724||||||||AMERICAN EXPRESS |
55731||||||||Haven swhaven    |
55740||||||||SUNTRUST MORTG   |
55756||||||||American Express |
55761||||||||GROUPON INC           |
55803||||||||AUTO-OWNERS      |
55827||||||||CITI CARD ONLINE |
55865||||||||IRS                   |
55884||||||||SEAFORD UNION FR      |
55902||||||||AMERICAN EXPRESS |
55908||||||||COUNTY OF ORANGE |
55936||||||||0140HW04 4 WHEEL |
55948||||||||COLONIAL SAVINGS |
55982||||||||ard ending in 5998|
55989||||||||PROVIDENT FUNDIN |
56048|||||||| MMA ...4744 transaction#: 5|
56070||||||||CHASE            |
56089||||||||ard ending in 2066|
56090||||||||ALLY BANK        |
56108||||||||PAYCHEX-RCX      |
56131||||||||SPRINGBRANCHISD  |
56133||||||||American Express |
56182||||||||IRS              |
56194||||||||ard ending in 6658|
56247||||||||Nationstar       |
56251||||||||ard ending in 4516|
56269||||||||PAYPAL           |
56291|||||||| 4987839290 To 71 volodja bu|
56301||||||||ard ending in 9738|
56304||||||||WF HOME MTG      |
56346||||||||CITI CARD ONLINE |
56360||||||||PAYPAL           |
56400||||||||  CHK ...2793 transaction#: |
56406||||||||CHASE            |
56407||||||||ard ending in 4370|
56430||||||||NORTHWESTERN MU  |
56475||||||||CAPITAL ONE      |
56478||||||||PAYMENTECH            |
56606||||||||SCOTTRADE        |
56639||||||||American Express |
56645||||||||USAA.COM PAYMNT  |
56666||||||||HEALTH CARE SERV |
56678||||||||  MMA ...7938 transaction#: |
56725||||||||AMERICAN EXPRESS |
56726||||||||CAPITAL ONE      |
56728||||||||SEARS ONLINE     |
56732||||||||JPMORGAN CHASE   |
56798||||||||AMERICAN EXPRESS |
56814||||||||CON ED OF NY     |
56844||||||||JPMORGAN CHASE   |
56845||||||||CITIMORTGAGE INC |
56846||||||||Main Park        |
56864||||||||HEALTH NET CA OF |
56874||||||||ard ending in 3316|
56881||||||||WF HOME MTG      |
56934||||||||JPMORGAN CHASE   |
56939||||||||CITI CARD ONLINE |
56940||||||||071000013        |
56970||||||||American Express |
57021||||||||ard ending in 7659|
57026||||||||WEBFILE TAX PYMT      |
57078||||||||TRANS FAST REMI  |
57136||||||||ard ending in 2833|
57152||||||||ard ending in 6512|
57154||||||||American Express |
57195||||||||ADP Tax/401k     |
57196||||||||U. P. S.         |
57208||||||||20238Upper East  |
57209||||||||Payroll          |
57210||||||||KALMBACH FEEDS   |
57217||||||||PAYPAL           |
57223||||||||BARCLAYCARD US   |
57229||||||||IMORTGAGE        |
57288||||||||BETTERMENT SEC   |
57314||||||||American Express |
57332||||||||CHASE            |
57340||||||||Payroll          |
57385||||||||ANSFER TO ACCOUNT00000018617|
57393||||||||JPMORGAN CHASE   |
57422||||||||PAYCHEX TPS      |
57444||||||||ard ending in 8457|
57473||||||||  CHK ...5465 transaction#: |
57485||||||||CHASE            |
57522||||||||KWIK TRIP INC         |
57542||||||||ard ending in 9609|
57579||||||||CAPITAL ONE      |
57592||||||||Olde Forge East  |
57607|||||||| MMA ...7110 transaction#: 5|
57616||||||||American Express |
57618||||||||UNION BANK       |
57629||||||||BARCLAYCARD US   |
57643||||||||  CHK ...7427 transaction#: |
57671||||||||JPMORGAN CHASE   |
57681||||||||CITI CARD ONLINE |
57696||||||||ard ending in 0429|
57702||||||||Nationstar       |
57746||||||||EMPIRE NY CATALY      |
57757||||||||PAYCHEX TPS      |
57767||||||||WF HOME MTG      |
57783||||||||WF HOME MTG      |
57800||||||||ard ending in 6799|
57805||||||||BMW BANK         |
57822||||||||ADP Tax/401k     |
57834||||||||GOLFTEC ENTERPR  |
57857||||||||CUMMINS ENG.COMP       |
57862||||||||KOCH AG & ENERGY       |
57872||||||||ard ending in 7250|
57888||||||||Bank of America  |
57900||||||||IRS              |
57931||||||||CHASE            |
57934||||||||JPMORGAN CHASE   |
57956||||||||American Express |
57982||||||||American Express |
57983||||||||ard ending in 3762|
57990||||||||  CHK ...1819 transaction#: |
57997||||||||JPMORGAN CHASE   |
58010||||||||ard ending in 7035|
58025||||||||Pacific Gas & El |
58045||||||||ard ending in 4057|
58057||||||||CITYWALK         |
58107||||||||FIRST NIAGARA BA |
58120|||||||| MMA ...5032 transaction#: 5|
58161||||||||GROUPON INC           |
58203||||||||ard ending in 0907|
58243||||||||AMERICAN EXPRESS |
58276||||||||Nationstar       |
58296||||||||ND                  2014 FED|
58301||||||||Santa Margarita  |
58345||||||||DISCOVER         |
58347||||||||CHRISTIAN MISSIO |
58360||||||||DISCOVER         |
58393||||||||CITI AUTOPAY     |
58407||||||||  MMA ...7359 transaction#: |
58435||||||||INTUIT PAYROLL S |
58450||||||||ard ending in 3246|
58489||||||||WF HOME MTG      |
58496||||||||Griffis Lakeline |
58523||||||||ard ending in 2341|
58524||||||||ard ending in 1688|
58528||||||||JPMORGAN CHASE   |
58531||||||||CHASE            |
58540||||||||ARIZONA STATE    |
58581||||||||JPMORGAN CHASE   |
58603||||||||WF HOME MTG      |
58605||||||||ard ending in 6454|
58606||||||||LA Co TTC Paymnt |
58639||||||||WEBFILE TAX PYMT |
58654||||||||TXU ENERGY       TXU_ACH2  |
58699||||||||BK OF AMER MC    |
58714||||||||NORTHWESTERN MU  |
58718||||||||BMW BANK         |
58729||||||||MERCHANT BNKCD        |
58735||||||||American Express |
58739||||||||ard ending in 9052|
58762||||||||ard ending in 9409|
58783||||||||Premium Finance  |
58788||||||||ILLINOIS TEACHER |
58798||||||||NYS DTF SALES    |
58835||||||||IL DEPT OF REVEN |
58838||||||||American Express |
58872||||||||ard ending in 3104|
58910||||||||PAYCHEX INC.     |
58946||||||||INTUIT PAYROLL S |
58967||||||||ard ending in 6687|
58968||||||||ard ending in 3524|
59052||||||||WEX INC          |
59058||||||||ABBOTT LABS            |
59101||||||||AMERIFUND INCDBA |
59109||||||||PAYMENTECH       |
59150||||||||ard ending in 0732|
59153||||||||WalMart CC       |
59158||||||||EVERHOME MORTG   |
59194||||||||JPMORGAN CHASE   |
59219||||||||JPMORGAN CHASE   |
59224||||||||IRS              |
59234||||||||PAYCHEX TPS      |
59294||||||||Harbor at Mesa V |
59317||||||||PFS - DALLAS     AR PAYMENT|
59322||||||||ard ending in 6811|
59326||||||||  CHK ...4661 transaction#: |
59363||||||||American Express |
59369||||||||ard ending in 2695|
59383|||||||| 4987884141 To UCF (_######0|
59386||||||||IRS              |
59402||||||||James B Farnswor      |
59404||||||||BANK OF INTERNET |
59412||||||||ard ending in 2867|
59416||||||||WF HOME MTG      |
59448||||||||Loan Servicing   |
59457||||||||American Express |
59468||||||||ard ending in 1409|
59477||||||||CITIMORTGAGE INC |
59491||||||||AETNA            |
59510||||||||JPMORGAN CHASE   |
59521||||||||CAPITAL ONE      |
59552||||||||CHASE            |
59577||||||||E*TRADE          |
59580||||||||CHASE            |
59598||||||||DISCOVER         |
59675||||||||AMERICAN EXPRESS |
59680||||||||INTUIT PAYROLL S |
59687|||||||| 4988819330 To Francisco Dia|
59700||||||||ard ending in 0888|
59710||||||||WELLS FARGO BANK |
59712||||||||R PAYMENT 0001-137270000  CC|
59720||||||||WF HOME MTG      |
59731||||||||FGLIFEINSCO      |
59764||||||||ard ending in 7011|
59771||||||||CITI CARD ONLINE |
59806||||||||DISCOVER         |
59840||||||||  CHK ...9947 transaction#: |
59855||||||||IRS              |
59869||||||||GROUPON INC           |
59878||||||||JPMORGAN CHASE   |
59879||||||||ard ending in 1612|
59902|||||||| MMA ...2292 transaction#: 5|
59908||||||||CTPF             |
59909||||||||Bank of America  |
59928||||||||HASE ACH                  PP|
59950||||||||JPMORGAN CHASE   |
59954||||||||ard ending in 7904|
59964||||||||INTUIT PAYROLL S |
59966||||||||CAPITAL ONE N.A. |
59990||||||||STATE FARM RO 08 |
60009||||||||ard ending in 7096|
60052||||||||CUMMINS ENG.COMP       |
60077||||||||JPMORGAN CHASE   |
60092||||||||THE GREENHOUSE C |
60124||||||||CHASE            |
60153||||||||ard ending in 1364|
60167||||||||ADP Tax/401k     |
60169||||||||ard ending in 3369|
60171||||||||SUTHERLAND GLOBA      |
60180||||||||BMWFINANCIAL SVS |
60190|||||||| 4988642123 To I Paint NH Ho|
60206||||||||WF HOME MTG      |
60233||||||||PENNYMAC         |
60266||||||||JPMORGAN CHASE   |
60329||||||||Global Healthcar |
60330||||||||COMDATA NETWORK  |
60377||||||||ROUNDPOINT       |
60417||||||||IRS              |
60418||||||||FLAGSTAR         |
60444||||||||ard ending in 5743|
60445||||||||INTL PAPER T&E        |
60457||||||||CAPITAL ONE      |
60550|||||||| MMA ...6896 transaction#: 5|
60587||||||||JPMORGAN CHASE   |
60604||||||||ADP Tax/401k     |
60664||||||||SFEFCU MORTGAGE  |
60681||||||||PayFlex               |
60682||||||||Payroll          |
60768||||||||NOVELPAY         |
60787||||||||  MMA ...2901 transaction#: |
60835||||||||JPMORGAN CHASE   |
60839||||||||Loan Servicing   |
60870||||||||BARCLAYCARD US   |
60892||||||||FREEDOM          |
60936||||||||CHASE            |
60943||||||||CITI CARD ONLINE |
60953||||||||THIRD FEDERAL SA |
60955||||||||HNB CORP TRUST   |
61088||||||||ard ending in 3340|
61106|||||||| MMA ...5304 transaction#: 5|
61110||||||||American Express |
61114||||||||ard ending in 2623|
61121||||||||LANYON SOLUTIONS      |
61127||||||||GMFS LLC         |
61148||||||||KOHL'S DEPT STRS |
61235||||||||AUTOCLUB              |
61242||||||||IRS              |
61256||||||||Ocwen Loan Servi |
61260||||||||ard ending in 6794|
61284||||||||American Express |
61286||||||||American Express |
61291||||||||Loan Servicing   |
61379||||||||ard ending in 0418|
61386||||||||ard ending in 0614|
61407||||||||JPMORGAN CHASE   |
61427||||||||ard ending in 3561|
61464||||||||NAVIENT          |
61467||||||||NLINE PMT CKF393489009POS CC|
61507||||||||CAPITAL ONE      |
61566||||||||Bank of America  |
61572||||||||  CHK ...0769 transaction#: |
61645||||||||JPMORGAN CHASE   |
61676||||||||JPMORGAN CHASE   |
61677||||||||WF HOME MTG      |
61703||||||||PROVIDENT BANK   |
61717||||||||ard ending in 0583|
61731||||||||USAA.COM PAYMNT  |
61750||||||||Lima One Capital |
61755|||||||| 4987698287 To George Fitzpa|
61768||||||||PAYCHEX-RCX      |
61779||||||||MARK DODGE CHRYS |
61795||||||||ard ending in 9245|
61797||||||||WEST ONE AUTOMOT      |
61804||||||||JPMS             |
61874||||||||JPMORGAN CHASE   |
61880|||||||| MMA ...2094 transaction#: 5|
61891||||||||JPMORGAN CHASE   |
61925||||||||WF HOME MTG      |
61937||||||||  CHK ...5029 transaction#: |
61957||||||||WELLS FARGO BANK |
61969||||||||INTUIT PAYROLL S |
61978|||||||| MMA ...4546 transaction#: 5|
61998||||||||TEXAS LOTTERY    |
62026||||||||ard ending in 3075|
62036||||||||JPMorgan Chase   |
62079||||||||AMERICAN EXPRESS |
62113||||||||Trinity Commons  |
62126||||||||DITECH FINANCIAL |
62131||||||||PROVIDENT FUNDIN |
62147||||||||ard ending in 2701|
62149||||||||ANSFER TO ACCOUNT00000011040|
62152||||||||PAYPAL           |
62160||||||||SELECT PORTFOLIO      |
62191||||||||US BANK HOME MTG |
62200||||||||PAYPAL           |
62228||||||||CITIMORTGAGE INC |
62240|||||||| MMA ...1850 transaction#: 5|
62273||||||||PAYCHEX-RCX      |
62284||||||||DISCOVER         |
62336||||||||JPMORGAN CHASE   |
62342||||||||EFT FEES* D363164-D363601 CC|
62347||||||||BARCLAYCARD US   |
62399||||||||American Express |
62421||||||||US BANK HOME MTG |
62444||||||||ard ending in 5135|
62460||||||||ard ending in 5834|
62461||||||||American Express |
62493||||||||ard ending in 3008|
62518||||||||ALSTOMINC             |
62547||||||||CENTRAL LOAN ADM |
62581||||||||Walden Park      |
62583||||||||ANSFER TO ACCOUNT00000017188|
62604||||||||NOVO NORDISK PHA      |
62663||||||||PAYMENTECH       |
62689||||||||JPMORGAN CHASE   |
62710||||||||RUBY HAS LLC     |
62721||||||||IRS              |
62724||||||||JPMORGAN CHASE   |
62750||||||||Nationstar       |
62751||||||||PRIMELENDING     |
62757|||||||| MMA ...4959 transaction#: 5|
62792||||||||WF HOME MTG      |
62815||||||||MI LOTTERY       |
62819||||||||Payroll          |
62821||||||||CARRINGTON       |
62829||||||||ard ending in 4920|
62846||||||||CAPITAL ONE      |
62903||||||||IRS              |
62915||||||||SETERUS, INC.    |
62917||||||||Payroll          |
62931||||||||CHASEHOMEFINANCE |
62943||||||||ard ending in 1438|
62945||||||||ard ending in 5784|
62951||||||||Ocwen Loan Servi |
62973||||||||TIFFANY AND CO   |
62989||||||||OXFORD HEALTH 2  |
63062||||||||ard ending in 2246|
63090||||||||ard ending in 5844|
63101||||||||CAPITAL ONE      |
63131||||||||ard ending in 8793|
63144||||||||CENTRAL LOAN ADM |
63172||||||||IRS              |
63191||||||||CHASE            |
63200||||||||JPMORGAN CHASE   |
63218||||||||MCDONALDS             |
63240||||||||BKCD PROCESSING  |
63287||||||||PT Chicago       |
63290||||||||PENNYMAC         |
63296||||||||HOMESTREET LS    |
63317||||||||American Express |
63351||||||||ard ending in 7798|
63353||||||||CHASE            |
63429||||||||Desert Mountain  |
63441|||||||| MMA ...3716 transaction#: 5|
63469||||||||CITI CARD ONLINE |
63470||||||||MORTGAGE PYMT -  |
63474||||||||ard ending in 0089|
63475||||||||ard ending in 2268|
63487|||||||| 4987818990 To YAASIN ... NA|
63519||||||||ard ending in 9432|
63549||||||||American Express |
63551||||||||Sawmill Commons  |
63619||||||||LOCAL 66         |
63650||||||||WF HOME MTG      |
63719||||||||Regents of UC    |
63745||||||||AMERICAN GEN LIF |
63777||||||||BSI FINANCIAL SE |
63785||||||||CAPITAL ONE      |
63795||||||||Indiana Univ Web |
63847||||||||CARRINGTON       |
63883||||||||Mortgage Svc Ctr |
63908|||||||| 4987895989 To Imap (_###194|
63911||||||||BANKCARD 8710    |
63918||||||||PAYMENTECH            |
63937||||||||JPMORGAN CHASE   |
63972||||||||FNM MCRS              |
63990||||||||PAYCHEX TPS      |
64004||||||||Absolute Realty  |
64165|||||||| MMA ...6130 transaction#: 5|
64186||||||||NEW LIFECARE HOS      |
64234||||||||CAPITAL ONE N.A. |
64251||||||||ontract P 5T09171501        |
64264||||||||Specialized Loan |
64277||||||||American Express |
64282||||||||SANTA MONICA COM      |
64305||||||||IRS              |
64315||||||||CITI AUTOPAY     |
64346||||||||Summitt Ridge    |
64371||||||||Loan Servicing   |
64394||||||||CITI AUTOPAY     |
64407||||||||WELLS FARGO DLR  |
64442||||||||CHASE            |
64443||||||||QUICKEN LOANS    |
64455||||||||RENASANT BANK    |
64469||||||||IL DEPT OF REVEN |
64471||||||||Nat Safe Drivers |
64548||||||||US BANK HOME MTG |
64571|||||||| 4988456734 To WPCU Savings |
64584||||||||IRS              |
64603||||||||US BANK HOME MTG |
64773||||||||HRTLAND PMT SYS  |
64776||||||||Wyndchase Bellev |
64827||||||||CITI CARD ONLINE |
64830||||||||CITI CARD ONLINE |
64832|||||||| 4989060387 To Speed (_###26|
64848||||||||PaySpot Inc      |
64855||||||||Loan Servicing   |
64862||||||||ard ending in 8555|
64866||||||||Tri-City Medical |
64899||||||||WF HOME MTG      |
64946||||||||IRS              |
64954||||||||American Express |
64982||||||||CITI CARD ONLINE |
65025||||||||DISCOVER         |
65040||||||||ANSFER TO ACCOUNT00000055964|
65043||||||||HTR01 CUNY HUNTE |
65122||||||||BARCLAYCARD US   |
65135||||||||Adaptive Realty  |
65143||||||||BK OF AMER MC    |
65163||||||||ASCENTIUM        |
65165||||||||ard ending in 2766|
65168||||||||American Express |
65201||||||||1ST BANKCARD CTR |
65209||||||||PAYCHEX INC.           |
65229||||||||ard ending in 5269|
65259||||||||WF HOME MTG      |
65262||||||||JOHNSON TRUST         |
65273||||||||ard ending in 0565|
65327||||||||UCS ONLINE       |
65339||||||||SMART LLC        |
65340||||||||American Express |
65341||||||||FLAGSTAR BANK    |
65353||||||||BARCLAYCARD US   |
65420||||||||ard ending in 1973|
65425|||||||| 4988068188 To Victor Espina|
65459||||||||DITECH           |
65507||||||||NYS LOTTERY      |
65511||||||||STEARNS LENDING  |
65527||||||||ard ending in 5976|
65533||||||||INGERSOLL-RAND   |
65540||||||||JPMORGAN CHASE   |
65545||||||||DITECH           |
65612||||||||CHASE            |
65632||||||||WORTH ROSS MANAG |
65637||||||||US BANK HOME MTG |
65642||||||||American Express |
65667||||||||ard ending in 6855|
65706||||||||ADP EEPAY/GARNWC |
65710||||||||PAYCHEX TPS           |
65731||||||||ard ending in 5394|
65807||||||||CHASE            |
65869||||||||AXIA BANKCARD    |
65917||||||||BMW BANK         |
65946||||||||FREMONT BANK     |
65962|||||||| 4988200677 To Kat Garriga (|
65966||||||||ard ending in 8776|
65970||||||||ard ending in 5047|
65971||||||||CITI CARD ONLINE |
65977||||||||ard ending in 8841|
66023||||||||BANK OF AMERICA  |
66053||||||||DISCOVER         |
66090||||||||CONTRA COSTA TAX |
66098||||||||American Express |
66132||||||||American Express |
66134||||||||ADP Tax/401k     |
66169||||||||GMF Lease        |
66180||||||||ALLY BANK        |
66216||||||||ard ending in 2552|
66223||||||||JPMORGAN CHASE   |
66227|||||||| MMA ...0497 transaction#: 5|
66260||||||||Banana Visa      |
66265||||||||I EPLAN SVCS PAD |
66298||||||||BK OF AM CRD ACH |
66302||||||||ard ending in 4444|
66307||||||||JPMORGAN CHASE   |
66312||||||||American Express |
66316||||||||WF HOME MTG      |
66335||||||||MIDWEST LOAN SER |
66356||||||||ard ending in 0916|
66369||||||||ard ending in 8909|
66412||||||||  MMA ...3121 transaction#: |
66448||||||||CHASE            |
66466|||||||| 4988500066 To Boss Trans, I|
66472||||||||FLINT HILLS RESO       |
66500||||||||AMERICAN EXPRESS |
66505|||||||| MMA ...5104 transaction#: 5|
66520||||||||PAYPAL           |
66575||||||||ard ending in 9383|
66594||||||||DISCOVER         |
66608||||||||KAISER CA North  |
66661||||||||NORDSTROM        |
66665||||||||CITI CARD ONLINE |
66672||||||||JPMS             |
66677||||||||BARCLAYCARD US   |
66685||||||||WF HOME MTG      |
66686||||||||IL DEPT OF REVEN |
66694||||||||IPFS866-412-2561 |
66703||||||||NEBRASKALAND     |
66716||||||||ard ending in 1073|
66724||||||||WESTAMPTON       |
66732||||||||JPMORGAN CHASE   |
66757||||||||PL*SheaApartment |
66791||||||||ard ending in 8004|
66797||||||||JPMORGAN CHASE   |
66813||||||||ard ending in 4319|
66829||||||||SIERRAHEALTHLIFE |
66868||||||||TRANSPORT FUNDIN |
66870||||||||ard ending in 9509|
66927||||||||American Express |
66935||||||||ard ending in 5067|
66939||||||||WF HOME MTG      |
66942||||||||ard ending in 5416|
66948||||||||AMERICAN EXPRESS |
66995||||||||AES              |
67016|||||||| 4988457850 To Fernandez Ale|
67018||||||||DISCOVER         |
67021||||||||JPMORGAN CHASE   |
67025||||||||SELECT PORTFOLIO |
67037||||||||JPMORGAN CHASE   |
67119||||||||ard ending in 3379|
67127||||||||CHASE            |
67138||||||||DISCOVER         |
67139|||||||| MMA ...9661 transaction#: 5|
67166||||||||NORDSTROM        |
67167||||||||CHASE            |
67184||||||||JPMORGAN CHASE   |
67219||||||||Nationstar       |
67272||||||||Payroll          |
67310||||||||Holland Resident |
67317||||||||ard ending in 1539|
67344||||||||ADP Tax/401k     |
67375||||||||PENNYMAC         |
67428||||||||NEXTGEAR PAYMENT |
67438||||||||Bank of America  |
67448||||||||CITI CARD ONLINE |
67459||||||||CENLAR           |
67486||||||||IRS              |
67521||||||||American Express |
67530||||||||Payroll          |
67567||||||||JPMORGAN CHASE   |
67606||||||||JOHNSON & JOHNSO |
67610||||||||ard ending in 7136|
67613||||||||GROUPON INC           |
67638||||||||CAPITAL ONE      |
67666||||||||CAPITAL ONE      |
67670||||||||IN SALES/USE TAX |
67671||||||||PLATT ELECTRIC S |
67700||||||||CENLAR LOAN ADM  |
67725||||||||JACOMAIN7810     |
67734||||||||American Express |
67752||||||||STONEGATE MTG    |
67756||||||||PROVIDENT FUNDIN |
67784||||||||DISCOVER         |
67864||||||||CAPITAL ONE      |
