row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
9179|221007841994|INDIANAPOLIS|IN|46236||US|ADVANCE AUTO PARTS #6559 INDIANAPOLIS IN|ADVANCE AUTO PARTS #6559|5533
9189|573106601406298|MANTECA|CA|95336||USA|QUIZNOS #13594           MANTECA      CA|QUIZNOS #13594|5814
9204|323189930999|DENVER|CO|80237||US|COLDSTONE #527           DENVER       CO|COLDSTONE #527|5814
9236|313038113889|BEDMINSTER|NJ|7921||US|KINGS SUPERMKT BEDMINSTR BEDMINSTER   NJ|KINGS SUPERMKT BEDMINSTR|5411
9264|4445090988279|LOUISVILLE|CO|80027||US|KING SOOPERS #0013       LOUISVILLE   CO|KING SOOPERS #0013|5411
9276|03-8023531471|OMAHA|NE|68183||US|OMAHA PARKING METER      OMAHA        NE|OMAHA PARKING METER|7523
9287|670452007305109|VAIL|CO|81658||US|WILDWOOD                 VAIL         CO|WILDWOOD|5812
9296|84870003020171|SAN JOSE|CA|95110||US|ABM PARKING SAN JOSE AIRPSAN JOSE     CA|ABM PARKING SAN JOSE AIRP|7523
9300|84870003020171|SAN JOSE|CA|95110||US|ABM PARKING SAN JOSE AIRPSAN JOSE     CA|ABM PARKING SAN JOSE AIRP|7523
9308|232563000139901|ROWLETT|TX|75088||US|DD/BR #352267        Q35 ROWLETT      TX|DD/BR #352267        Q35|5814
9312|008788820012115|LANSING|MI|48911||US|ALL SPICE LLC            LANSING      MI|ALL SPICE LLC|5812
9315|01403681605SLB1|MT PROSPECT|IL|60056||US|PANERA BREAD #601605     MT PROSPECT  IL|PANERA BREAD #601605|5814
9330|277248234993|BEXLEY|OH|43209||US|FRIENDS OF THE DREXEL    BEXLEY       OH|FRIENDS OF THE DREXEL|7832
9340|529808570100222|BOCA RATON|FL|33487||US|LUND ANIMAL HOSPITAL     BOCA RATON   FL|LUND ANIMAL HOSPITAL|742
9352|06261396624MDF1|ROANOKE|VA|24012||US|MCDONALD'S F6624         ROANOKE      VA|MCDONALD'S F6624|5814
9354|650000004713239|LOUISVILLE|KY|40245||US|MARATHON PETRO108936KWIK LOUISVILLE   KY|MARATHON PETRO108936KWIK|5541
9358|226003015998|S PASADENA|CA|91030||US|TRADER JOE'S #018  QPS   S PASADENA   CA|TRADER JOE'S #018  QPS|5411
9375|4445001022228|SAINT PETERSB|FL|33709||US|PUBLIX #1322             SAINT PETERSBFL|PUBLIX #1322|5411
9381|03844620795ICK1|DECATUR|AL|35601||US|CHICK-FIL-A #00795       DECATUR      AL|CHICK-FIL-A #00795|5814
9388|517924500019385|OLYMPIA|WA|98501||US|CAPTAIN LITTLE           OLYMPIA      WA|CAPTAIN LITTLE|5945
9407|444232516880|HOUSTON|TX|77010||USA|DOOZO DUMPLING & NOODL   HOUSTON      TX|DOOZO DUMPLING & NOODL|5812
9416|4445090939736|GREENWOOD VLG|CO|80111||US|KING SOOPERS #0100       GREENWOOD VLGCO|KING SOOPERS #0100|5411
9418|4445090939736|GREENWOOD VLG|CO|80111||US|KING SOOPERS #0100       GREENWOOD VLGCO|KING SOOPERS #0100|5411
9421|03-8018328040|SPOKANE|WA|99202||US|SPOKANE HARDWARE SUPPLY SSPOKANE      WA|SPOKANE HARDWARE SUPPLY S|5251
9429|395709104017|800-2843900|FL|33729||US|HSN*HSN1265083497 3OF3   800-2843900  FL|HSN*HSN1265083497 3OF3|5969
9433|174101933995|402-935-7733|CA|95131||US|PAYPAL *TMCULLER268      402-935-7733 CA|PAYPAL *TMCULLER268|5999
9434|4445016843227|ROANOKE|VA|24012||US|CMSVEND*CV ROANOKE       ROANOKE      VA|CMSVEND*CV ROANOKE|5499
9467|542929806295945|KINGMAN|KS|67068||US|JERI'S KITCHEN           KINGMAN      KS|JERI'S KITCHEN|5812
9500|000273100129074|ASHEVILLE|NC|28801||US|WORLD COFFEE CAFE        ASHEVILLE    NC|WORLD COFFEE CAFE|5812
9514|02011941470XTR1|LIBERTY|NY|12754||US|LIBERTY XTRA FUELS       LIBERTY      NY|LIBERTY XTRA FUELS|5542
9527|19-8021303865|GLENDALE|AZ|85307||US|COCA COLA GLENDALE AZ    GLENDALE     AZ|COCA COLA GLENDALE AZ|5814
9535|041800032213647|BETHANY|MO|64424||US|USPS 28060604232213647   BETHANY      MO|USPS 28060604232213647|9402
9541|650000004778315|LONG BRANCH|NJ|7740||US|7-ELEVEN 26572           LONG BRANCH  NJ|7-ELEVEN 26572|5541
9560|345534882880|HENDERSON|NV|89015||US|BIG 5 SPORTING GOODS 311 HENDERSON    NV|BIG 5 SPORTING GOODS 311|5941
9569|899000001879376|VAN NUYS|CA|91411||US|THE JUICE CLUB           VAN NUYS     CA|THE JUICE CLUB|5812
9570|4445011414037|DOWNERS GROVE|IL|60515||USA|PORTILLOS HOT DOG'S #7   DOWNERS GROVEIL|PORTILLOS HOT DOG'S #7|5814
9581|345650638884|NORMAL|IL|61761||US|CHIPOTLE 1633            NORMAL       IL|CHIPOTLE 1633|5814
9586|510159620143792|CAMBRIDGE|MD|21613||US|GREAT WALL               CAMBRIDGE    MD|GREAT WALL|5812
9591|07-8024279070|SACRAMENTO|CA|95831||US|REGENT  CHINESE RESTAURANSACRAMENTO   CA|REGENT  CHINESE RESTAURAN|5812
9600|4445013807768|ROTTERDAM|NY|12306||US|OFFICEMAX/OFFICEDEPOT6242ROTTERDAM    NY|OFFICEMAX/OFFICEDEPOT6242|5943
9607|216264000053360|BROOKLYN|NY|11201||US|STARBUCKS #16608 BROOKLYNBROOKLYN     NY|STARBUCKS #16608 BROOKLYN|5814
9620|14-8018547789|713-3433333|TX|77099||US|HARMONY SCHOOLS OF TX ONL713-3433333  TX|HARMONY SCHOOLS OF TX ONL|8211
9651|025800000007096|MILL HALL|PA|17751||US|PILOT         00007096   MILL HALL    PA|PILOT         00007096|5541
9667|17389015|PITTSBURGH|PA|15225||US|RMU ISLAND SPORT CENTER  PITTSBURGH   PA|RMU ISLAND SPORT CENTER|7997
9668|4445012463075|CHARLOTTE|NC|28202||USA|PPS 123T                 CHARLOTTE    NC|PPS 123T|7523
9672|542929049007628|SARATOGA SPRI|NY|12866||US|STEWARTS SHOP 341        SARATOGA SPRINY|STEWARTS SHOP 341|5541
9677|09884491135MDF1|BALTIMORE|MD|21220||US|MCDONALD'S F11350        BALTIMORE    MD|MCDONALD'S F11350|5814
9702|025500000200717|POINT MUGU NA|CA|93042||US|SUBWAY        00200717   POINT MUGU NACA|SUBWAY        00200717|5814
9706|543093340008200|VENTURA|CA|93001||US|THE WHARF                VENTURA      CA|THE WHARF|5399
9714|330591280889|CHICKASAW|AL|36611||US|SHELL OIL 57544068604    CHICKASAW    AL|SHELL OIL 57544068604|5541
9716|539291701185909|DALLAS|TX|75218||US|RICHARDSON BIKE MART     DALLAS       TX|RICHARDSON BIKE MART|5940
9727|520000681622|JAMAICA|NY|11432||US|TITASH                   JAMAICA      NY|TITASH|5411
9731|4445100058230|877-250-5823|AZ|85284||US|WALGREENS.COM #5823      877-250-5823 AZ|WALGREENS.COM #5823|5912
9735|345583124887|SAN FRANCISCO|CA|94103||USA|CCSF MTA IPS PRKNG MET   SAN FRANCISCOCA|CCSF MTA IPS PRKNG MET|7523
9737|334303382884|CINCINNATI|OH|45246||US|DAIRY QUEEN #19662       CINCINNATI   OH|DAIRY QUEEN #19662|5814
9754|542929849000278|PEMBROKE PINE|FL|33025||US|SEDANO'S #27             PEMBROKE PINEFL|SEDANO'S #27|5411
9757|008788430047920|EASTON|MD|21601||US|EASTON PREMIER CINEMAS   EASTON       MD|EASTON PREMIER CINEMAS|7832
9766|062042000167955|RICHMOND|VA|23236||US|MARTINS 6440             RICHMOND     VA|MARTINS 6440|5411
9809|4445181274118|CUPERTINO|CA|95014||US|MARINA FOODS #5436       CUPERTINO    CA|MARINA FOODS #5436|5411
9810|4445181274118|CUPERTINO|CA|95014||US|MARINA FOODS #5436       CUPERTINO    CA|MARINA FOODS #5436|5411
9827|542929804268159|BELLEROSE|NY|11426||US|KEY FOOD 1582            BELLEROSE    NY|KEY FOOD 1582|5411
9832|345010087889|BRADLEY|IL|60915||US|PANDA EXPRESS 1558       BRADLEY      IL|PANDA EXPRESS 1558|5814
9873|03844621156ICK1|HIXSON|TN|37343||US|CHICK-FIL-A #01156       HIXSON       TN|CHICK-FIL-A #01156|5814
9878|4445100042994|WYOMING|MI|49548||US|WALGREENS #4299          WYOMING      MI|WALGREENS #4299|5912
9894|005059552991|MINNETONKA|MN|55305||US|BED BATH & BEYOND #552   MINNETONKA   MN|BED BATH & BEYOND #552|5719
9899|101023743996|HONOLULU|HI|96815||USA|FOOD PANTRY #01          HONOLULU     HI|FOOD PANTRY #01|5411
9900|101023743996|HONOLULU|HI|96815||USA|FOOD PANTRY #01          HONOLULU     HI|FOOD PANTRY #01|5411
9909|17-8016690763|NEW YORK|NY|10036||US|CITY CAFE                NEW YORK     NY|CITY CAFE|5812
9936|06165250196SV71|CHESAPEAKE|VA|23320||US|FARM FRESH SUPMKT #      CHESAPEAKE   VA|FARM FRESH SUPMKT #|5411
9950|008788430049211|PROSSER|WA|99350||US|CHUKAR CHERRIES          PROSSER      WA|CHUKAR CHERRIES|5441
9953|093700019204619|IRVING|TX|75038||US|VERIZON CAFE  19204619   IRVING       TX|VERIZON CAFE  19204619|5814
9962|542929801729039|DES PLAINES|IL|60016||US|SHOP & SAVE - DES        DES PLAINES  IL|SHOP & SAVE - DES|5411
9975|063100000081331|WASHINGTON|DC|20004||US|WASH METRORAIL           WASHINGTON   DC|WASH METRORAIL|4111
9993|216264000053360|Lemont|IL|60439||US|STARBUCKS #10635 LEMONT  Lemont       IL|STARBUCKS #10635 LEMONT|5814
10039|067020968995|SOUTH PASADEN|CA|91030||US|ORCHARD SUPPLY #610      SOUTH PASADENCA|ORCHARD SUPPLY #610|5200
10052|177238000573105|800-525-7170|CO|80920||US|CURRENT USA              800-525-7170 CO|CURRENT USA|5964
10056|19-8021062792|COLUMBUS|OH|43215||US|ARAMARK NATIONWIDE PLAZA COLUMBUS     OH|ARAMARK NATIONWIDE PLAZA|5814
10061|899000001947520|800-7715606|CA|95404||US|FMILYSAVE8007715606      800-7715606  CA|FMILYSAVE8007715606|5968
10071|650000004433333|GOLETA|CA|93117||US|THREE PICKLES GOLETA     GOLETA       CA|THREE PICKLES GOLETA|5812
10074|236095700159901|BROOKLYN|NY|11239||US|DUNKIN #343683     Q35   BROOKLYN     NY|DUNKIN #343683     Q35|5814
10099|188097000103177|GOOGLE.COM/CH|CA|94043||US|GOOGLE *Electronic Art   GOOGLE.COM/CHCA|GOOGLE *Electronic Art|7399
10111|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10113|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10114|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10115|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10117|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10118|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10119|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10120|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10121|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10122|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10124|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10125|018413000014573|866-733-2693|IL|60181||US|REDBOX *DVDRESERVATION   866-733-2693 IL|REDBOX *DVDRESERVATION|7841
10149|84870007577921|LOS ANGELES|CA|90036||US|THE GROVE                LOS ANGELES  CA|THE GROVE|7523
10150|84870007577921|LOS ANGELES|CA|90036||US|THE GROVE                LOS ANGELES  CA|THE GROVE|7523
10154|178051682999|HERMITAGE|TN|37076||US|QDOBA MEXICAN GRILL-2662 HERMITAGE    TN|QDOBA MEXICAN GRILL-2662|5814
10171|03-8013846806|MINNEAPOLIS|MN|55411||USA|MT HIAW TVM LNBERG TER   MINNEAPOLIS  MN|MT HIAW TVM LNBERG TER|4131
10173|216264000053360|Lake Oswego|OR|97035||US|STARBUCKS #15430 LAKE OSWLake Oswego  OR|STARBUCKS #15430 LAKE OSW|5814
10181|456202992990|FREMONT|CA|94539||US|BURGER KING #3901        FREMONT      CA|BURGER KING #3901|5814
10183|02672853611MDF|NEWBERRY|SC|29108||USA|MCDONALD'S F33611        NEWBERRY     SC|MCDONALD'S F33611|5814
10186|02587948236DE21|WEST SAND LAK|NY|12196||US|HANNAFORD #8236          WEST SAND LAKNY|HANNAFORD #8236|5411
10188|211716000000525|888-275-0546|GA|30071||US|TARGET PHOTO             888-275-0546 GA|TARGET PHOTO|7221
10199|825045217882|MADISON|WI|53717||US|OC-MADISON               MADISON      WI|OC-MADISON|5812
10210|4445011484055|GLENDALE|CO|80246||US|KING SOOPERS #0124       GLENDALE     CO|KING SOOPERS #0124|5411
10224|461682000737718|SCOTLAND NECK|NC|27874||US|THE SMART STOP           SCOTLAND NECKNC|THE SMART STOP|5499
10230|345209040310000|TOKYO||0||JP|NJPW WORLD               TOKYO|NJPW WORLD|8999
10260|06293755038MDF1|ROUND ROCK|TX|78665||US|MCDONALD'S F35038        ROUND ROCK   TX|MCDONALD'S F35038|5814
10309|060088000155047|855-358-8477|GA|30009||US|ESH*ESECURITELCELL INS   855-358-8477 GA|ESH*ESECURITELCELL INS|6300
10314|041800022808331|NEW YORK|NY|10007||US|USPS359605955622808331   NEW YORK     NY|USPS359605955622808331|9402
10316|275162951881|LAKE BUENA VI|FL|32830||US|CORAL REEF RESTAURA      LAKE BUENA VIFL|CORAL REEF RESTAURA|5812
10325|037800097380307|MAYFIELD|NY|12117||US|EXXONMOBIL    97380307   MAYFIELD     NY|EXXONMOBIL    97380307|5542
10349|041800030016000|CANTON|CT|6019||US|USPS 08098601130016000   CANTON       CT|USPS 08098601130016000|9402
10378|569726401382122|NEW YORK|NY|10001||US|HANOK                    NEW YORK     NY|HANOK|5812
10393|083700047757554|MONCKS CORNER|SC|29461||US|EXXONMOBIL    47757554   MONCKS CORNERSC|EXXONMOBIL    47757554|5541
10407|542929802677906|NEW YORK|NY|10019||US|HALE AND HEARTY SO       NEW YORK     NY|HALE AND HEARTY SO|5812
10415|4445016755561|WASHINGTON|DC|20016||US|OPC*AMERICAN U PARK&TRAFFWASHINGTON   DC|OPC*AMERICAN U PARK&TRAFF|9222
10424|345574004882|SAN FRANCISCO|CA|94128||US|THREE TWINS ICE CREAM SF SAN FRANCISCOCA|THREE TWINS ICE CREAM SF|5812
10434|101001001702224|PARK FALLS|WI|54552||US|NORTHERN MERCHANDISE I   PARK FALLS   WI|NORTHERN MERCHANDISE I|5999
10451|530633501144567|TUCSON|AZ|85705||US|SWEET TOMATOES 41 Q14    TUCSON       AZ|SWEET TOMATOES 41 Q14|5814
10454|216264000053360|Denham Spring|LA|70726||US|STARBUCKS #13619 DENHAM SDenham SpringLA|STARBUCKS #13619 DENHAM S|5814
10463|024500000005082|LAKE OSWEGO|OR|97034||US|SAFEWAY  STORE00005082   LAKE OSWEGO  OR|SAFEWAY  STORE00005082|5411
10466|084500000085241|NORTHFIELD|IL|60093||US|MARIANOS FRESH00085241   NORTHFIELD   IL|MARIANOS FRESH00085241|5411
10500|4445001430306|MOORESTOWN|NJ|8057||US|MARSHALLS #0040          MOORESTOWN   NJ|MARSHALLS #0040|5651
10502|313050721882|VANCE|AL|35490||US|SFM - MERCEDES           VANCE        AL|SFM - MERCEDES|5812
10511|330400204880|LAGRANGE|GA|30241||US|SHELL OIL 12426002007    LAGRANGE     GA|SHELL OIL 12426002007|5541
10517|09170402533MDF1|LAUDERDALE LA|FL|33309||US|MCDONALD'S F2533         LAUDERDALE LAFL|MCDONALD'S F2533|5814
10626|174030072998|402-935-7733|CA|95131||US|PAYPAL *INFUTECH         402-935-7733 CA|PAYPAL *INFUTECH|5732
10636|03844622061ICK1|THORNTON|CO|80602||US|CHICK-FIL-A #02061       THORNTON     CO|CHICK-FIL-A #02061|5814
10649|542929804704195|CHINO|CA|91710||US|POPEYES #4725            CHINO        CA|POPEYES #4725|5814
10656|08269646646MDF1|GRAIN VALLEY|MO|64029||US|MCDONALD'S F36646        GRAIN VALLEY MO|MCDONALD'S F36646|5814
10667|03844620524ICK1|JACKSON|TN|38305||US|CHICK-FIL-A #00524       JACKSON      TN|CHICK-FIL-A #00524|5814
10708|00085662093KNG1|ADEL|IA|50003||US|KUM & GO #2093           ADEL         IA|KUM & GO #2093|5541
10717|650000007238341|DENVER|CO|80249||US|EINSTEIN BAGELS          DENVER       CO|EINSTEIN BAGELS|5814
10734|517924750100117|BELLEVUE|WA|98007||US|ASIAN FOOD CENTER        BELLEVUE     WA|ASIAN FOOD CENTER|5411
10751|009100000001208|WALNUT CREEK|CA|94596||US|TARGET        00012088   WALNUT CREEK CA|TARGET        00012088|5411
10757|286607173387|WATSONVILLE|CA|95076||US|JOHN'S JEWELER'S         WATSONVILLE  CA|JOHN'S JEWELER'S|5944
10771|048206646993|ALPHARETTA|GA|30004||US|SAMSCLUB #6646           ALPHARETTA   GA|SAMSCLUB #6646|5300
10776|330031131882|BROOMFIELD|CO|80021||US|SHELL OIL 57442465209    BROOMFIELD   CO|SHELL OIL 57442465209|5541
10782|4445011830182|AMHERST|NY|14226||US|BOSTON MARKET 0805       AMHERST      NY|BOSTON MARKET 0805|5814
10784|232050000030099|LINTHICUM|MD|21090||US|EMBASSY SUITES BWI       LINTHICUM    MD|EMBASSY SUITES BWI|3695
10785|08850615244MDF1|OCEANSIDE|CA|92054||US|MCDONALD'S F5244         OCEANSIDE    CA|MCDONALD'S F5244|5814
10793|452004558998|BATON ROUGE|LA|70810||US|RITE AID STORE 7319      BATON ROUGE  LA|RITE AID STORE 7319|5912
10816|4445100057356|ELK GROVE VIL|IL|60007||US|WALGREENS #5735          ELK GROVE VILIL|WALGREENS #5735|5912
10817|4445100057356|ELK GROVE VIL|IL|60007||US|WALGREENS #5735          ELK GROVE VILIL|WALGREENS #5735|5912
10826|650000004749571|SAN DIEGO|CA|92123||US|7-ELEVEN 13648           SAN DIEGO    CA|7-ELEVEN 13648|5541
10837|84870010278835|LOS ANGELES|CA|90035||US|AMPCO PARKING 9911 W PICOLOS ANGELES  CA|AMPCO PARKING 9911 W PICO|7523
10850|01793053584SLZ1|HANOVER|MD|21076||US|PANERA BREAD #3584       HANOVER      MD|PANERA BREAD #3584|5814
10857|038160741997|407-936-0560|NY|11803||US|UFC.TV                   407-936-0560 NY|UFC.TV|5999
10867|372022172889|BOSTON|MA|2199||US|GODIVA  530              BOSTON       MA|GODIVA  530|5441
10870|537086001188941|PEARLAND|TX|77581||US|WHATABURGER 433    Q26   PEARLAND     TX|WHATABURGER 433    Q26|5814
10876|372619336889|CHARLOTTE|NC|28277||US|NOODLES & CO 854         CHARLOTTE    NC|NOODLES & CO 854|5812
10879|154051000152968|206-448-6628|WA|98119||US|BIGFISHGAMES*226422968   206-448-6628 WA|BIGFISHGAMES*226422968|5945
10907|428205031886|LOS ANGELES|CA|90024||US|BARNEY'S BEANERY         LOS ANGELES  CA|BARNEY'S BEANERY|5812
10911|009100000002613|CHICAGO|IL|60610||US|TARGET        00026138   CHICAGO      IL|TARGET        00026138|5310
10912|009100000002613|CHICAGO|IL|60610||US|TARGET        00026138   CHICAGO      IL|TARGET        00026138|5310
10950|4445013628917|FRANKLIN|TN|37064||US|KROGER #592              FRANKLIN     TN|KROGER #592|5411
10955|555616501240360|800-435-9792|CA|91361||US|SWA INFLIGHT WIFI        800-435-9792 CA|SWA INFLIGHT WIFI|4816
10958|555616501240360|800-435-9792|CA|91361||US|SWA INFLIGHT WIFI        800-435-9792 CA|SWA INFLIGHT WIFI|4816
10973|542929801615048|WHITESTONE|NY|11357||US|KEY FOODS #1504          WHITESTONE   NY|KEY FOODS #1504|5411
11009|4445000791681|STERLING HTS|MI|48314||US|KROGER #673              STERLING HTS MI|KROGER #673|5411
11012|4445000791681|STERLING HTS|MI|48314||US|KROGER #673              STERLING HTS MI|KROGER #673|5411
11019|345755170882|GLENDALE|CA|91202||US|TACO BELL 28466          GLENDALE     CA|TACO BELL 28466|5814
11038|650000008093109|EDINBORO|PA|16412||US|BUCKWHEAT COUNTRY STORE  EDINBORO     PA|BUCKWHEAT COUNTRY STORE|5261
11053|224306000221989|CLIFTON PARK|NY|12065||US|MICHAELS STORES 2029     CLIFTON PARK NY|MICHAELS STORES 2029|5970
11077|000720000174261|WOODSIDE|NY|11377||US|NYC-TAXI                 WOODSIDE     NY|NYC-TAXI|4121
11097|062280503854HB1|SAN ANTONIO|TX|78212||US|HEB  #385                SAN ANTONIO  TX|HEB  #385|5411
11107|238939500149901|CARLSTADT|NJ|7072||US|DUNKIN #345670     Q35   CARLSTADT    NJ|DUNKIN #345670     Q35|5814
11110|445301504996|RED BANK|NJ|7701||US|SQ *ROOK COFFEE          RED BANK     NJ|SQ *ROOK COFFEE|5499
11131|671070198958494|ORANGE|CA|92865||US|THE HOME DEPOT #6965     ORANGE       CA|THE HOME DEPOT #6965|5200
11139|4445100008870|SAN FRANCISCO|CA|94109||US|WALGREENS #887           SAN FRANCISCOCA|WALGREENS #887|5912
11142|008788430057888|PLYMOUTH|MA|2360||US|PLYMOUTH HOUSE OF PIZZ   PLYMOUTH     MA|PLYMOUTH HOUSE OF PIZZ|5812
11155|025500000142521|AIRWAY HEIGHT|WA|99001||US|SUBWAY        00142521   AIRWAY HEIGHTWA|SUBWAY        00142521|5814
11165|06213823406ALJ1|LIBERTYVILLE|IL|60048||US|JEWEL #3406              LIBERTYVILLE IL|JEWEL #3406|5411
11166|06213823406ALJ1|LIBERTYVILLE|IL|60048||US|JEWEL #3406              LIBERTYVILLE IL|JEWEL #3406|5411
11189|4445001547497|JACKSONVILLE|FL|32216||US|DOLLAR-GENERAL #2821     JACKSONVILLE FL|DOLLAR-GENERAL #2821|5331
11192|330017936882|FRANKLIN|TN|37067||US|SHELL OIL 91002738336    FRANKLIN     TN|SHELL OIL 91002738336|5541
11198|276168352884|FREDERICK|MD|21701||US|CHURCH STREET PARKING    FREDERICK    MD|CHURCH STREET PARKING|7523
11199|08928163622MDF1|WHITNEY POINT|NY|13862||US|MCDONALD'S F23622        WHITNEY POINTNY|MCDONALD'S F23622|5814
11200|330597210880|RINGOES|NJ|8551||US|SHELL OIL 57545709008    RINGOES      NJ|SHELL OIL 57545709008|5542
11216|02012380281KIR1|DULLES|VA|20166||US|KIRKLAND'S #281          DULLES       VA|KIRKLAND'S #281|5331
11226|577205801420203|NIPIGON|ON|0||CA|TIM HORTONS 3868 QTH     NIPIGON      ON|TIM HORTONS 3868 QTH|5814
11238|4445000044099|MARRERO|LA|70072||US|DOLLAR GENERAL #6746     MARRERO      LA|DOLLAR GENERAL #6746|5331
11286|000108103276201|CLEARWATER|FL|33756||US|RELIGIOUS COMMUNITY      CLEARWATER   FL|RELIGIOUS COMMUNITY|5931
11293|001082200191013|HOUSTON|TX|77030||US|UT MD ANDERSON PARKING   HOUSTON      TX|UT MD ANDERSON PARKING|7523
11330|063700000008409|NEW CASTLE|DE|19720||US|WAWA 840      00008409   NEW CASTLE   DE|WAWA 840      00008409|5541
11337|255000478860000|ENTERPRISE|AL|36330||USA|SUBWAY        00047886   ENTERPRISE   AL|SUBWAY        00047886|5814
11338|542929801902016|SPRINGFIELD|MA|1129||US|OCEAN STATE JOB LO       SPRINGFIELD  MA|OCEAN STATE JOB LO|5310
11341|542929805650645|NAPERVILLE|IL|60540||US|THE STANDARD MARKE       NAPERVILLE   IL|THE STANDARD MARKE|5411
11350|02012895128SIN1|LEHI|UT|84043||US|HOLIDAY OIL #55          LEHI         UT|HOLIDAY OIL #55|5541
11351|048201677993|NEW HARTFORD|NY|13413||US|WAL-MART #1677           NEW HARTFORD NY|WAL-MART #1677|5411
11354|06213807602AEN1|BOSTON|MA|2199||US|SHAW'S MARKET #7602      BOSTON       MA|SHAW'S MARKET #7602|5411
11363|06158730965JCF1|DALLAS|TX|75224||US|FIESTA MART #65 FUEL     DALLAS       TX|FIESTA MART #65 FUEL|5542
11367|479020964991|PARKER|CO|80134||US|CARL'S JR #7736    Q87   PARKER       CO|CARL'S JR #7736    Q87|5814
11373|672713200129901|FAIRVIEW PARK|OH|44126||US|DD/BR #340607      Q35   FAIRVIEW PARKOH|DD/BR #340607      Q35|5814
11400|520000996757|NEW YORK|NY|10020||US|CAFE DUKE                NEW YORK     NY|CAFE DUKE|5814
11427|540924570200048|702-382-2919|NV|89128||US|PULMONARY ASSOCIATES     702-382-2919 NV|PULMONARY ASSOCIATES|8011
11442|402946379900046|SYRACUSE|NY|13210||US|EDWARD JOY ELECTRIC      SYRACUSE     NY|EDWARD JOY ELECTRIC|5719
11457|345010396884|BOULDER|CO|80301||US|PANDA EXPRESS #1635      BOULDER      CO|PANDA EXPRESS #1635|5814
11461|329119916990|SOUTH SAN FRA|CA|94080||US|PGC NEWS AND GIFTS       SOUTH SAN FRACA|PGC NEWS AND GIFTS|5999
11470|313179083883|LIVERMORE|CA|94551||US|AUNTIE ANNE'S PRETZELS   LIVERMORE    CA|AUNTIE ANNE'S PRETZELS|5814
11471|174030075991|816-765-1103|MO|64030||US|MIDLAND HARDWARE         816-765-1103 MO|MIDLAND HARDWARE|5251
11473|215165290994|PITTSBURGH|PA|15231||US|MAYORGA COFFEE CNT. CORE PITTSBURGH   PA|MAYORGA COFFEE CNT. CORE|5814
11484|4445011869354|CHARLOTTESVIL|VA|22901||US|BIG LOTS STORES - #1499  CHARLOTTESVILVA|BIG LOTS STORES - #1499|5310
11530|67107020448|BOULDER|CO|80303||US|THE HOME DEPOT #1546     BOULDER      CO|THE HOME DEPOT #1546|5200
11536|019169000018091|WWW.FB.ME/CC|CA|94025||US|FACEBK *UBG4R8S6Y2       WWW.FB.ME/CC CA|FACEBK *UBG4R8S6Y2|7311
11537|345600569882|PINELLAS PARK|FL|33781||US|CHIPOTLE 0713            PINELLAS PARKFL|CHIPOTLE 0713|5814
11549|67113930010|BEDMINSTER|NJ|7921||USA|DUNKIN #335507     Q35   BEDMINSTER   NJ|DUNKIN #335507     Q35|5814
11558|021800000028928|WASHINGTON|DC|20024||US|SAFEWAY STORE 00028928   WASHINGTON   DC|SAFEWAY STORE 00028928|5411
11559|4445091011494|ALGONQUIN|IL|60102||US|MEIJER INC #206    Q01   ALGONQUIN    IL|MEIJER INC #206    Q01|5542
11564|4445900006953|CENTERTON|AR|72719||US|WAL-MART #6953           CENTERTON    AR|WAL-MART #6953|5411
11569|330599416881|SALLISAW|OK|74955||US|SHELL OIL 10007659005    SALLISAW     OK|SHELL OIL 10007659005|5541
11578|330597406884|AUSTIN|TX|78727||US|SHELL OIL 57545850802    AUSTIN       TX|SHELL OIL 57545850802|5541
11589|650000005385755|SAN JOSE|CA|95131||US|76 10067643              SAN JOSE     CA|76 10067643|5542
