row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
29413||||||||EARTHLINK GA     |
29537||||||||MAVERIK          |
29546||||||||Regency Consolid |
29592||||||||BANK OF AMERICA  |
29598||||||||UNBLOCKUS INC.   |
29633||||||||PAYPAL           |
29646||||||||EMANUEL ESCALON  |
29661||||||||LOUISVILLE PUBLI |
29710||||||||IRS              |
29834||||||||PAYPAL           |
29850||||||||AMERICANEXPRESS  |
29877||||||||JPMorgan Chase   |
29918||||||||American Express |
29989||||||||PAYPAL           |
30081||||||||AMERICAN EXPRESS |
30113||||||||PAYPAL           |
30174||||||||Compass Manageme |
30253||||||||PAYPAL           |
30384||||||||LOS ANGELESTIMES |
30415||||||||GOTTA20          |
30486||||||||ard ending in 4173|
30487||||||||NORDSTROM        |
30488||||||||CHASE            |
30511||||||||PAYPAL           |
30563||||||||PAYPAL           |
30568||||||||JPMS             |
30633||||||||PHYS MUTUAL INS  |
30643||||||||PAYPAL           |
30646||||||||MTATB REBILL AC A|
30656||||||||3000SPRING       |
30709||||||||QUICKEN BILL PAY |
30743||||||||MTATB REBILL AC A|
30848||||||||PAYPAL           |
30967||||||||PAYPAL           |
31044||||||||SHU FANG LIN     |
31047||||||||LEGALSHIELD      |
31061||||||||PAYPAL           |
31072||||||||PAYPAL           |
31118||||||||PAYPAL           |
31150||||||||THE GAS COMPANY  |
31226||||||||PAYPAL           |
31259||||||||PAYMENTECH       |
31311||||||||MERCHANT BNKCD        |
31355||||||||PAYPAL           |
31435||||||||INTUIT PYMT SOLN |
31486||||||||NAVI ED SERV WEB |
31559||||||||PAYPAL           |
31585||||||||PAYPAL           |
31650||||||||PAYPAL           |
31658||||||||BILLMATRIX       |
31670||||||||MTATB REBILL AC A|
31674||||||||Am. Gen. Life    |
31688||||||||Houston TX-      |
31765||||||||NATL WEST LIFE   |
31768||||||||BANKCARD         |
31818||||||||TARGET DEBIT CRD |
31852||||||||PAYPAL           |
31875||||||||CAPITAL ONE      |
31972||||||||Tran Fee         |
31994||||||||ADP TX/FINCL SVC |
32033||||||||ard ending in 9277|
32068||||||||PAYMENTECH       |
32073||||||||SECURE PAYMENT S |
32081||||||||PAYPAL           |
32087||||||||PAYPAL           |
32096||||||||Acorns Investmen |
32146||||||||PAYPAL           |
32169||||||||Bank of America  |
32203||||||||PAYPAL           |
32210||||||||PAYPAL           |
32303||||||||PAYPAL           |
32328||||||||AM-HONDA         |
32406||||||||PAYPAL           |
32460||||||||BANK OF AMERICA  |
32488||||||||PAYPAL           |
32548||||||||American Express |
32569||||||||PAYPAL           |
32597||||||||HRTLAND PMT SYS  |
32614||||||||PAYPAL           |
32618||||||||ATT              |
32712||||||||COMENITY PAY UR  |
32738||||||||Acorns Investmen |
32742||||||||PAYPAL           |
32771||||||||1-800-438-1771   |
32804||||||||MACYS WEB PYMT   |
32809||||||||BANK OF AMERICA  |
32810||||||||CONSUMERS ENERGY |
32899||||||||IRS              |
32926||||||||PAYPAL           |
32939||||||||ATT              |
32982||||||||PAYPAL           |
32991||||||||VENMO            |
33081||||||||CITI CARD ONLINE |
33152||||||||PAYPAL           |
33243||||||||BAEZ,MICHAEL     |
33265||||||||BK OF AM CRD ACH |
33319||||||||PAYPAL           |
33379||||||||PAYPAL           |
33443||||||||PAYPAL           |
33459||||||||CAPITAL ONE      |
33469||||||||LINE CORPORATION |
33579||||||||VANGUARD         |
33597||||||||PAYPAL           |
33598||||||||BANKCARD         |
33608||||||||FEDERAL WARRANTY |
33653||||||||BK OF AMER VI/MC |
33655||||||||CHASE            |
33696||||||||PAYPAL           |
33697||||||||XIU XIAN ZHANG   |
33699||||||||AMERICAN GEN LIF |
33710||||||||Acorns Investmen |
33728||||||||PAYPAL           |
33788||||||||MTATB REBILL AC A|
33813||||||||TARGET DEBIT CRD |
33829||||||||Acorns Investmen |
33843||||||||PAYPAL           |
33965||||||||THE GAS COMPANY  |
33968||||||||5/3 BANKCARD SYS      |
33989||||||||MERCHANT BNKCD        |
34024||||||||PAYPAL           |
34041||||||||PAYPAL           |
34123||||||||BILLMATRIX       |
34149||||||||PAYPAL           |
34169||||||||PAYPAL           |
34219||||||||PAYPAL           |
34227||||||||CHECKING ADVANT  |
34242||||||||PAYPAL           |
34283||||||||PAYPAL           |
34318||||||||NAVI ED SERV WEB |
34382||||||||PAYPAL           |
34422||||||||VENMO            |
34537||||||||ard ending in 2074|
34593||||||||PAYMENTECH       |
34597||||||||CHASE            |
34618||||||||THE DENVER POST  |
34652||||||||HOI HEI WONG     |
34737||||||||PAYMENTECH       |
34739||||||||DISCOVER         |
34741||||||||ard ending in 1084|
34751||||||||PAYPAL           |
34814||||||||MERCHANT BNKCD        |
34865||||||||PAYPAL           |
34886||||||||PAYPAL           |
34970||||||||PAYPAL           |
35014||||||||PAYMENTECH       |
35129||||||||CAF DLR PAYOFF   |
35275||||||||WATERS,BRIAN F   |
35315||||||||MERCHANT BANKCD  |
35349||||||||CPENERGY ENTEX   |
35355||||||||PAYMENTECH            |
35361||||||||BANKCARD         |
35371||||||||DISCOVER NETWORK      |
35388||||||||ANTHEM BLUECROSS |
35408||||||||PAYPAL           |
35437||||||||PAYPAL           |
35440|||||||| PPX ...6990 transaction#: 4|
35471||||||||PAYPAL           |
35498||||||||PAYPAL           |
35576||||||||PAYPAL           |
35624||||||||PAYPAL           |
35651||||||||PAYPAL           |
35654||||||||PAYPAL           |
35679||||||||PAYPAL           |
35693||||||||PAYPAL           |
35748||||||||PAYPAL           |
35753||||||||MTATB REBILL AC A|
35781||||||||PAYPAL           |
35788||||||||GOOGLE           |
35813||||||||RUN CHUN LI      |
35840||||||||AMERICAN EXPRESS |
35854||||||||PAYPAL           |
35858||||||||Acct Fee         |
35874||||||||BUYBUYSKY        |
35896||||||||VENMO            |
35903||||||||PAYPAL           |
35994||||||||PAYLEASELLC      |
36043||||||||PAYPAL           |
36211||||||||PAYPAL           |
36222||||||||PAYPAL           |
36336||||||||PAYPAL           |
36378||||||||SSVEC - ELECTRIC |
36381||||||||Bank of America  |
36395||||||||CAPITAL ONE      |
36405||||||||PAYPAL           |
36421||||||||JPMorgan Chase   |
36432||||||||BILLMATRIX       |
36446||||||||PAYPAL           |
36466||||||||PAYPAL           |
36485||||||||HIEN NGUYEN      |
36535||||||||PAYPAL           |
36631||||||||PAYPAL           |
36664||||||||PAYPAL           |
36699||||||||PAYPAL           |
36722||||||||UNITED OF OMAHA  |
36754||||||||GERBER LIFE INS  |
36794||||||||DISCOVERYBENEFIT |
36816||||||||BANKCARD         |
36864||||||||CAPITAL ONE      |
36898||||||||BILLMATRIX       |
36907||||||||PAYPAL           |
36950||||||||PAYPAL           |
37031||||||||California MC    |
37090||||||||Tran Fee         |
37129||||||||ard ending in 4326|
37182||||||||STATE FARM RO 27 |
37188||||||||ALTAIR SERVERS   |
37189||||||||CAREFORYOU123    |
37203||||||||VENMO            |
37293||||||||PAYPAL           |
37377||||||||IL DEPT OF REVEN |
37387||||||||THE GAS COMPANY  |
37444||||||||PAYPAL           |
37451||||||||  CHK ...1096 transaction#: |
37516||||||||PAYPAL           |
37562||||||||PAYPAL           |
37616||||||||STRONACH_ENT_GRP |
37688||||||||LINE CORPORATION |
37743||||||||PAYPAL           |
37745||||||||HRTLAND PMT SYS  |
37760||||||||PAYPAL           |
37765||||||||ard ending in 1166|
37873||||||||INTUIT PYMT SOLN |
37881||||||||Acorns Investmen |
37898||||||||OF FUNDS            FROM 000|
37913||||||||ECON800-832-6858 |
38024||||||||PAI              |
38051||||||||PAYPAL           |
38082||||||||BILLMATRIX       |
38086||||||||PAYPAL           |
38152||||||||JPMorgan Chase   |
38209||||||||PAYPAL           |
38250||||||||ard ending in 5654|
38263||||||||MAVERIK          |
38264||||||||1-800-438-1771   |
38265||||||||  CHK ...5875 transaction#: |
38387||||||||PAYPAL           |
38420||||||||SKYPE COMMUNICAT |
38474||||||||Community Bank W |
38533||||||||E-COMERS         |
38553||||||||JPMC PCX              |
38556||||||||INTUIT PYMT SOLN |
38558||||||||BILLMATRIX       |
38600||||||||PAYPAL           |
38612||||||||BANK OF AMERICA  |
38639||||||||PAYPAL           |
38689||||||||BUDDY-RUN        |
38774||||||||QI YUN ZHANG     |
38794||||||||PAYPAL           |
38880||||||||PAYPAL           |
38905||||||||NPDB QUERY             |
38955||||||||QUICKEN BILL PAY |
38966||||||||ATT              |
38977||||||||BILLMATRIX       |
38979||||||||CAPITAL ONE      |
38985||||||||FOCUS MULTIMEDIA |
39009||||||||BILLMATRIX       |
39011||||||||PAYPAL           |
39021||||||||PTI POS1201           |
39074||||||||DAVID VASSILAKIS |
39112||||||||PAYPAL           |
39124||||||||THE GAS COMPANY  |
39151||||||||BANK OF AMERICA  |
39163||||||||JEWELRYCASA      |
39205||||||||TR TO NAVYCASH   |
39261||||||||BANK OF AMERICA       |
39286||||||||PAYPAL           |
39315||||||||PAYPAL           |
39539||||||||PROTECTIONONE    |
39606||||||||INTEGRA9006HID   |
39715||||||||CITI CARD ONLXNE |
39736||||||||CHASE            |
39893||||||||PAYPAL           |
39904||||||||RIAMONEYTRANSFER |
39988||||||||CINCOPA.COM      |
40101||||||||TOOT N TOTUM FOO |
40102||||||||LABCORP LCBS     |
40145||||||||PAYPAL           |
40243||||||||HRTLAND PMT SYS  |
40273||||||||CHASE            |
40312||||||||BILLMATRIX       |
40313||||||||PAYMENT FOR AMZ  |
40374||||||||5/3 BANKCARD SYS      |
40425||||||||CLUB SYSTEMS     |
40459||||||||PAYPAL           |
40536||||||||PAYPAL           |
40554||||||||NYCHA CONV FEE   |
40570||||||||ard ending in 9221|
40598||||||||GO DADDY         |
40625||||||||HEALTH OPTIONS   |
40686||||||||PAYMENTECH       |
40702||||||||METLIFE          |
40719||||||||PAYPAL           |
40770||||||||AMERICAN EXPRESS |
40785||||||||PAYPAL           |
40816||||||||BANKCARD         |
40874||||||||COMENITY PAY VI  |
40942||||||||ard ending in 2722|
40978||||||||PAYPAL           |
40989||||||||Apex Clearing    |
41003||||||||AMERICAN EXPRESS |
41049||||||||YUAN XIAO YAN    |
41147||||||||JIE YIN LI       |
41148||||||||MERCHANT BANKCD  |
41152||||||||  SAV ...7477 transaction#: |
41196||||||||ard ending in 1715|
41199||||||||MERCHANT BANKCD  |
41217||||||||THE GAS COMPANY  |
41231||||||||HARV GILL        |
41291||||||||BANKCARD 4389    |
41300||||||||INSURANCE        |
41301||||||||FIVERR.COM       |
41359||||||||5/3 BANKCARD SYS      |
41404||||||||PAYPAL           |
41461||||||||Payroll          |
41482||||||||ALLSTATE INS CO  |
41497||||||||MNG              |
41538||||||||PAYPAL           |
41555||||||||PAYPAL           |
41561||||||||PAYPAL           |
41620||||||||DISCOVER         |
41646||||||||PAYPAL           |
41655||||||||PAYPAL           |
41670||||||||NEW YORK LIFE    |
41712||||||||WEST END BANK S. |
41734||||||||Square Inc       |
41750||||||||GERBER LIFE INS  |
41776||||||||PAYPAL           |
41796||||||||PAYMENTECH       |
41821||||||||CHI HO CHAN      |
41827||||||||Tran Fee         |
41926||||||||EMS              |
42004||||||||BARCLAYCARD US   |
42015||||||||HUA ZHOU         |
42052||||||||PAYPAL           |
42073||||||||PAYPAL           |
42080||||||||BILLMATRIX       |
42102||||||||NAVI ED SERV WEB |
42104||||||||CAPITAL ONE      |
42128||||||||BANKCARD         |
42143||||||||LANSCITY         |
42301||||||||RICA WEB SERVICE |
42349||||||||PAYPAL           |
42372||||||||PAYPAL           |
42383||||||||BANK OF AMERICA  |
42427||||||||Square Inc       |
42434||||||||SO CALIF EDISON  |
42440||||||||AMERICAN EXPRESS |
42449||||||||PAYMENTECH       |
42451||||||||American Express |
42566||||||||Sequim Senior Se |
42598||||||||THE GAS COMPANY  |
42606||||||||NSALA GC PROG    |
42633||||||||Jackson National |
42671||||||||PAYPAL           |
42680||||||||Bank of America  |
42695||||||||PBT EFT CORP     |
42698||||||||AD&D 8558829536  |
42855||||||||TD AMERITRADE    |
42925||||||||PAYPAL           |
42989||||||||STRONACH_ENT_GRP |
43005||||||||PAYPAL           |
43022|||||||| PPX ...4225 transaction#: 4|
43111||||||||HUFOREVERLIFE201 |
43130||||||||MNG              |
43181||||||||BILLMATRIX       |
43193||||||||PAYPAL           |
43204||||||||PAYPAL           |
43233||||||||PAYPAL           |
43272||||||||RIGHT STUFF BHIL |
43276||||||||Acorns Investmen |
43278||||||||PAYPAL           |
43314||||||||AMERICAN EXPRESS |
43364||||||||CNS SETTLEMENT        |
43373||||||||PAYPAL           |
43406||||||||PAYPAL           |
43431||||||||Acorns Investmen |
43483||||||||ard ending in 1480|
43491||||||||BANCLUB          |
43501||||||||Tran Fee         |
43539||||||||PAYLEASELLC      |
43560||||||||PAYPAL           |
43606||||||||Acorns Investmen |
43609||||||||PAYPAL           |
43629||||||||COVENTRY HEALTH  |
43690||||||||PAYPAL           |
43708||||||||PAYPAL           |
43803||||||||GERBER LIFE INS  |
43821||||||||PAYPAL           |
43834||||||||PAYPAL           |
43848||||||||US5BANK HOME MTG6|
43979||||||||PAYPAL           |
44015||||||||PAYPAL           |
44021||||||||INTUIT PAYROLL S |
44064||||||||Acorns Investmen |
44072||||||||AUNOT            |
44078||||||||FAN CHAOJUN      |
44092||||||||QUEST DIAGNOSTIC |
44208||||||||PAYPAL           |
44241||||||||GLOBAL PAYMENTS  |
44337||||||||THE GAS COMPANY  |
44344||||||||PAYPAL           |
44424||||||||ANTHEM BLUECROSS |
44515||||||||PAYMENTECH       |
44537||||||||PAYPAL           |
44563||||||||PBT EFT CORP     |
44628||||||||DESISLAVA MLADEN |
44634||||||||WEN GEN WU       |
44635||||||||BILLMATRIX       |
44640||||||||CLUB SYSTEMS     |
44737||||||||PAYPAL           |
44821||||||||ard ending in 7246|
44845||||||||IRVINE RANCH WTR |
44859||||||||ard ending in 0821|
44876||||||||Acorns Investmen |
45013||||||||PAYPAL           |
45079||||||||PAYPAL           |
45142||||||||WEBFILE TAX PYMT      |
45160||||||||BILLMATRIX       |
45203||||||||PAYPAL           |
45214||||||||JPMorgan Chase   |
45219||||||||PAYPAL           |
45231||||||||BANKCARD         |
45257||||||||AMAZON MARKETPLA |
45277||||||||PAYPAL           |
45318||||||||5/3 BANKCARD SYS      |
45354||||||||PAYPAL           |
45360||||||||PAYPAL           |
45383||||||||XUETAO LIU       |
45407||||||||PAYPAL           |
45508||||||||CHECKING ADVANT  |
45533||||||||PAYMENTECH       |
45580||||||||USAA FSB         |
45642||||||||BILLMATRIX       |
45643||||||||WEST END BANK S. |
45687||||||||NORTHWESTERN MU  |
45728||||||||Ohio 529 ACH     |
45732||||||||GLOBE LIFE INS   |
45733||||||||PAYPAL           |
45747||||||||VENMO            |
45973||||||||Acorns Investmen |
46011||||||||PAYPAL           |
46062||||||||EPOSIT    157201224993    CC|
46178||||||||DEBTOR DEPOSIT   |
46239||||||||UnitedHCMedicare |
46254||||||||BILLMATRIX       |
46297||||||||PAYPAL           |
46333||||||||PAYPAL           |
46342||||||||Acorns Investmen |
46381||||||||Acorns Investmen |
46413||||||||PAYPAL           |
46453||||||||ard ending in 1055|
46574||||||||JP MORGAN CHASE  |
46589||||||||FPB CR CARD      |
46632||||||||AMERICAN EXPRESS |
46671||||||||MERRICK BANK COR |
46682||||||||PAYPAL           |
46685||||||||PAYMENTECH            |
46699||||||||PAYPAL           |
46715||||||||BILLMATRIX       |
46735||||||||1-800-438-1771   |
46758||||||||ard ending in 8981|
46829||||||||iDeposit.Net Inc |
46834||||||||LEGALSHIELD      |
46933||||||||PAYPAL           |
46950||||||||PAYPAL           |
46951||||||||PAYPAL           |
47036||||||||PAYPAL           |
47044||||||||PAYPAL           |
47052||||||||RBS LYNK         |
47065||||||||ard ending in 5929|
47148||||||||PAYPAL           |
47172||||||||CAN STOCK PHOTO  |
47180||||||||PAYPAL           |
47245||||||||PAYPAL           |
47255||||||||MTATB REBILL AC A|
47273||||||||CHASE            |
47282||||||||AMERICAN EXPRESS |
47301||||||||ard ending in 0611|
47330||||||||AMERICAN EXPRESS |
47340||||||||CRUNCH FIT   ABC |
47356||||||||TRANSPREMIERLIFE |
47366||||||||PAYPAL           |
47378||||||||BILLMATRIX       |
47380||||||||WEBTRANS         |
47384||||||||BILLMATRIX       |
47441||||||||American Express |
47485||||||||NATIONAL GRID NE |
47590||||||||PAYPAL           |
47660||||||||ard ending in 2428|
47730||||||||PAYPAL           |
47756||||||||FUQUANLAI772     |
47769||||||||VENMO-2          |
47820||||||||Apex Clearing    |
47843||||||||BILLMATRIX       |
47955||||||||GLOBE LIFE INS   |
47959||||||||PING YUAN        |
47960||||||||PAYPAL           |
47974||||||||Hello Digit Inc. |
48009||||||||FORTUNA LEDGE CO      |
48055||||||||BARCLAYCARD US   |
48110||||||||PAYPAL           |
48134||||||||PAYPAL           |
48154||||||||BANKCARD         |
48190||||||||5/3 BANKCARD SYS      |
48246||||||||SAGE PAYMENT SOL |
48257||||||||THE GAS COMPANY  |
48268||||||||PAYPAL           |
48314||||||||PAYPAL           |
48347||||||||GEMS_SUPERMART   |
48494||||||||PAYPAL           |
48562||||||||UCS ONLINE       |
48567||||||||PAYMENTECH       |
48599||||||||PAYPAL           |
48629||||||||BANK OF AMERICA       |
48635||||||||PAYPAL           |
48668||||||||PAYPAL           |
48669||||||||HOTDOGCHARLIES   |
48683||||||||PAYPAL           |
48722||||||||24 HOUR FITNESS  |
48795||||||||CAPITAL ONE      |
48830||||||||BANK OF AMERICA  |
48886||||||||PAYPAL           |
48893||||||||ard ending in 1997|
48973||||||||PAYPAL           |
49006||||||||PAYPAL           |
49110||||||||BILLMATRIX       |
49116||||||||Acorns.com       |
49155||||||||Hello Digit Inc. |
49168||||||||BANKCRD          |
49219||||||||Acorns.com       |
49233||||||||US POSTAL SERVIC |
49273||||||||PAYPAL           |
49331||||||||GROUPON INC           |
49365|||||||| MMA ...2162 transaction#: 5|
49392||||||||Apex Clearing    |
49435||||||||CAPITAL ONE      |
49446||||||||CAPITAL ONE      |
49455||||||||PAYPAL           |
49490||||||||TEXAS LIFE INS   |
49509||||||||5/3 BANKCARD SYS      |
49510||||||||PAYPAL           |
49538||||||||PAYPAL           |
49594||||||||PAYPAL           |
49600||||||||PAYPAL           |
49621||||||||ard ending in 2064|
49638||||||||Acorns.com       |
49676||||||||Hello Digit Inc. |
49682||||||||MEDCO HEALTH     |
49695||||||||Acorns.com       |
49698||||||||PAYPAL           |
49703|||||||| MMA ...8248 transaction#: 5|
49710||||||||TARGET DEBIT CRD |
49720||||||||PAYPAL           |
49722||||||||VENMO-2          |
49751||||||||PAYPAL           |
49758||||||||PAYPAL           |
49765||||||||VENMO-2          |
49794||||||||GERBER LIFE INS  |
49849||||||||PAYPAL           |
49877||||||||L A FITNESS      |
49888||||||||Acorns.com       |
49902||||||||PAYPAL           |
49922||||||||NORDSTROM        |
49992||||||||PAYPAL           |
50002||||||||MTATB REBILL AC A|
50017||||||||PAYPAL           |
50021||||||||PAYPAL           |
50032||||||||PAYPAL           |
50041||||||||ROSEFORYOU_NICE  |
50050||||||||CONSOLIDATED CRE |
50064||||||||  CHK ...4799 transaction#: |
50140||||||||PAYPAL           |
50190||||||||PAYPAL           |
50196||||||||ard ending in 5106|
50275||||||||PAYPAL           |
50334||||||||Dividend Solar V |
50354||||||||PAYPAL           |
50376||||||||AMERICAN EXPRESS |
50425||||||||NewYorkLife-AARP |
50436||||||||INTUIT PYMT SOLN |
50552||||||||PAYPAL           |
50598||||||||PULSE EFT ASSOC       |
50663||||||||BILLMATRIX       |
50722||||||||PAYPAL           |
50748||||||||MELANIE MICHAUD  |
50818||||||||ONLINE BILL PMT  |
50888||||||||HOME DEPOT       |
51013||||||||PAYPAL           |
51030||||||||PAYMENTECH       |
51061||||||||TARGET DEBIT CRD |
51093||||||||GLORIA CARDENAS  |
51194||||||||BANK OF AMERICA       |
51217||||||||REGUS MANAGEMENT |
51256||||||||PAYPAL           |
51262||||||||MIAMI HERALD     |
51344||||||||PAYPAL           |
51368||||||||LINXIAOYU2011    |
51414||||||||JPMorgFee        |
51431||||||||Acorns.com       |
51495||||||||WANGLI3692012    |
51515||||||||MERCHANT BNKCD         |
51518|||||||| MMA ...9934 transaction#: 5|
51539||||||||BANKCARD         |
51557||||||||PAYPAL           |
51561||||||||VENMO-2          |
51593|||||||| PPX ...2361 transaction#: 5|
51682||||||||1-800-438-1771   |
51693||||||||FDMS OKB         |
51714||||||||FPB CR CARD      |
51748||||||||PAYPAL           |
51785||||||||PAYPAL           |
51861||||||||EXTRAS           |
51887||||||||Gap Visa         |
51980||||||||PAYPAL           |
51992||||||||ALLY BANK        |
52039||||||||BANKCARD-5642    |
52124||||||||MERCH BANKCARD   |
52133||||||||ard ending in 0821|
52134||||||||GUSTO            |
52241||||||||PAYPAL           |
52289||||||||CAPITAL ONE N.A. |
52343||||||||86301 CHESAPEAKE |
52375||||||||ard ending in 4708|
52385||||||||BANK OF AMERICA       |
52545||||||||LEGALSHIELD      |
52592||||||||PAYPAL           |
52636||||||||LEGALSHIELD      |
52638||||||||MERCHANT BNKCD        |
52837||||||||ard ending in 5662|
52871||||||||FIVERR.COM       |
52882||||||||PAYPAL           |
52895||||||||TARGET DEBIT CRD |
52942||||||||CAPITAL ONE      |
52948||||||||PAYPAL           |
52951||||||||PAYPAL           |
52955||||||||CAPITAL ONE N.A. |
52994||||||||PAYPAL           |
52998||||||||CSU LONG BEACH   |
53028||||||||AM INCOME LIFE   |
53060||||||||PAYPAL           |
53067||||||||PAYPAL           |
53124||||||||PAYPAL           |
53148||||||||ard ending in 2223|
53204||||||||ard ending in 7409|
53227||||||||PULSE EFT ASSOC       |
53330||||||||PAYPAL           |
53397||||||||PAYPAL           |
53427||||||||AMERICAN EXPRESS |
53438||||||||PAYPAL           |
53464||||||||PAYPAL           |
53490||||||||PAYPAL           |
53629||||||||RANTIC           |
53659||||||||PAYPAL           |
53691||||||||PAYPAL           |
53713||||||||PAYPAL           |
53768||||||||DISCOVER         |
53786||||||||PAYPAL           |
53793||||||||PAYPAL           |
53890||||||||VENMO-2          |
53934||||||||PAYPAL           |
54008||||||||PAYPAL           |
54036||||||||Hello Digit Inc. |
54039||||||||FORD CREDIT      |
54051||||||||OPEN TRANSFERS   |
54090||||||||PAYPAL           |
54092||||||||DISCOVER         |
54113||||||||PAYPAL           |
54272||||||||PAYPAL           |
54389||||||||TARGET DEBIT CRD |
54395||||||||PAYPAL           |
54416||||||||PAYPAL           |
54491||||||||AMAZON MARKETPLA |
54532||||||||HUMANA INSURANCE |
54563||||||||BILLMATRIX       |
54583||||||||CHASE            |
54617||||||||PAYPAL           |
54656||||||||PAYPAL           |
54682||||||||ATT              |
54690||||||||PAYPAL           |
54741||||||||PAYPAL           |
54806||||||||EARTHLINK GA     |
54874||||||||Acorns.com       |
54945||||||||CAPITAL ONE      |
55016||||||||PAYPAL           |
55027||||||||LXC26888         |
55053||||||||BANK OF AMERICA  |
55054||||||||PAYPAL           |
55116||||||||Hello Digit Inc. |
55137||||||||ALPAT COMPANY IN |
55198||||||||PAYPAL           |
55212||||||||CHASE            |
55250||||||||AMERICAN EXPRESS |
55254||||||||CHASE            |
55281||||||||ard ending in 5664|
55304||||||||AMERBKRS LIFE DM |
55305||||||||SYNCHRONY BANK   |
55332||||||||PAYPAL           |
55366||||||||AMERICAN EXPRESS |
55486||||||||CHASE            |
55490||||||||PAYPAL           |
55522|||||||| PPX ...5030 transaction#: 5|
55535||||||||PAYPAL           |
55550||||||||PAYPAL           |
55618||||||||AI HUA WANG      |
55628||||||||CAPITAL ONE      |
55668||||||||PAYPAL           |
55680||||||||TARGET DEBIT CRD |
55681||||||||ERIFYBANK                 PP|
55744||||||||BILLMATRIX       |
55800||||||||Hello Digit Inc. |
55860||||||||PAYPAL           |
55886||||||||VENMO-2          |
55898||||||||INNOVATIVE INTER |
55972||||||||PAYPAL           |
56009||||||||Acorns.com       |
56019||||||||AMAZON MARKETPLA |
56146||||||||MTATB REBILL AC A|
56219||||||||INTUIT PYMT SOLN |
56222||||||||CAPITAL ONE N.A. |
56228||||||||GATEWAY SERVICES |
56260||||||||PAYPAL           |
56330||||||||PAYPAL           |
56335||||||||ard ending in 0960|
56420||||||||PAYPAL           |
56486||||||||CAPITAL ONE      |
56536||||||||BILLMATRIX       |
56585||||||||PAYPAL           |
56610||||||||CHASE            |
56630||||||||PAYPAL           |
56679||||||||BILLMATRIX       |
56724||||||||BROWNSBURG       |
56758||||||||UNITEDHEALTHCARE      |
56762||||||||MTATB REBILL AC A|
56817||||||||PAYPAL           |
56879||||||||EMS              |
56888||||||||PAYPAL           |
57017||||||||CITIBANK XFER    |
57071||||||||THRIVENT FINANCL |
57091||||||||PAYPAL           |
57121||||||||PAYPAL           |
57133||||||||PAYPAL           |
57199||||||||JPMC PCX              |
57271||||||||24 HOUR FITNESS  |
57323||||||||PAYPAL           |
57336|||||||| 4988841542 To George Gialam|
57471||||||||PAYPAL           |
57546||||||||PAYPAL           |
57562||||||||PAYPAL           |
57568||||||||PAYPAL           |
57582||||||||PAYPAL           |
57633||||||||MERCHANT BANKCD  |
57698||||||||Acorns.com       |
57728||||||||Acorns.com       |
57754|||||||| PPX ...0828 transaction#: 5|
57802||||||||PAYPAL           |
57866||||||||PAYPAL           |
57916||||||||BANK OF AMERICA  |
57943||||||||TOPCLOTHESFORSAL |
58051||||||||Acorns.com       |
58063||||||||XIAO ZOU         |
58095||||||||PAYPAL           |
58097||||||||Poland Spring    |
58101||||||||PAYPAL           |
58139||||||||ard ending in 2969|
58149||||||||INTUIT PYMT SOLN |
58228||||||||PAYPAL           |
58239||||||||BILLMATRIX       |
58242||||||||AMERICAN EXPRESS |
58255||||||||PAYPAL           |
58256||||||||NORDSTROM        |
58295||||||||Acorns.com       |
58300||||||||ard ending in 0066|
58349||||||||PAYPAL           |
58350||||||||PAYPAL           |
58352||||||||FIRST AMERICAN B |
58413||||||||PAYPAL           |
58422||||||||PAYPAL           |
58460||||||||KOHL'S DEPT STRS |
58487||||||||SUNTRUST MERCHNT      |
58558||||||||Heartland             |
58587||||||||CAPITAL ONE      |
58623||||||||NS PREM                   PP|
58805||||||||PAYPAL           |
58868||||||||Hello Digit Inc. |
58869||||||||PAYPAL           |
58903||||||||Corsair Globalte |
58991||||||||Acorns.com       |
59016||||||||COMENITY PAY OH  |
59054||||||||POINTE COUPEE PA |
59114||||||||ard ending in 6082|
59142||||||||COMMERCIAL CARD  |
59171||||||||BIN XIONG        |
59187||||||||ICOM STRATEGIES  |
59227||||||||MERRICK BANK COR |
59253||||||||MERCHANT BNKCD        |
59284||||||||PAYPAL           |
59311||||||||BARCLAYCARD US   |
59406||||||||MERCHANT BANKCD  |
59423||||||||PAYPAL           |
59506||||||||PAYPAL           |
59541||||||||Hello Digit Inc. |
59554||||||||PAYPAL           |
59578||||||||PAYPAL           |
59579||||||||CU of Texas      |
59593||||||||Hello Digit Inc. |
59673||||||||CHILDRENS PLACE  |
59695||||||||PAYPAL           |
59717||||||||SO CAL GAS       |
59723||||||||WELLS FARGO      |
59777||||||||SZARON, GRZEGORZ |
59932|||||||| MMA ...6772 transaction#: 5|
59935||||||||Square Inc       |
59938||||||||PAYPAL           |
59972||||||||AMERICA ON LINE  |
59979||||||||AMERICAN EXPRESS |
60016||||||||INTUIT PYMT SOLN |
60047||||||||PAYPAL           |
60144||||||||PAYPAL           |
60152||||||||T-MOBILE TEL     |
60286||||||||PAYPAL           |
60290||||||||PAYPAL           |
60359||||||||VECTREN ENERGY   |
60360||||||||PAYPAL           |
60386||||||||PAYPAL           |
60401||||||||MACYS            |
