row_id|at_merchantid|at_transactioncity|at_transactionstateprovince|at_transactionpostalcode1|at_transactionpostalcode2|at_transactioncountrycode|at_transactiondescription|at_transactiondescription2|at_mcccode
49541||||||||LSVT GLOBAL      |
49570||||||||SCOTTRADE        |
49799||||||||ASCENSUS TRUST   |
49871||||||||ard ending in 3202|
49896||||||||VGI-PRIME MM     |
49987||||||||SARRAFF               |
50083||||||||Sun Palace Vaca  |
50086||||||||ADP EEPAY/GARNWC |
50109||||||||ard ending in 1734|
50122|||||||| MMA ...8326 transaction#: 5|
50159||||||||CHASE            |
50179||||||||TPS PAYCHEX|
50240||||||||4311848816            |
50317||||||||JPMORGAN CHASE   |
50325||||||||WESTERN UNION    |
50383||||||||HMA GEN CLAIMS        |
50497||||||||FIA CARDSERVICES |
50506|||||||| 4987866045 To Gary Hanspal |
50725||||||||OXFORD HEALTH    |
50733||||||||AMERICAN EXPRESS |
50784||||||||FRATERN PAYROLL       |
50821||||||||American Express |
50867||||||||IRS                   |
50965||||||||NINAMASONPULLIAM      |
51011||||||||IRS                   |
51060||||||||CNA COMMERCIAL I      |
51167||||||||ard ending in 3825|
51182||||||||PAYROLL TAX FILI |
51213||||||||IRS                   |
51268||||||||BK OF AMER MC    |
51306||||||||JS Paluch Co Inc      |
51418||||||||Patriot Software |
51463||||||||ard ending in 6416|
51464||||||||ard ending in 4492|
51468||||||||BMW OF NORTH AME |
51546|||||||| MMA ...5168 transaction#: 5|
51675||||||||American Express |
51699||||||||ard ending in 9109|
51751||||||||IRS              |
51757||||||||American Express |
51792||||||||ard ending in 4417|
51968||||||||M-B CONROE,TX         |
51979||||||||UNITEDHEALTHCARE      |
52021||||||||CITI CARD ONLINE |
52128||||||||DPSI PAYROLL     |
52220||||||||CHAMBERS & OWEN  |
52298||||||||NISSAN           |
52438||||||||DISCOVER         |
52540||||||||Avitus Group     |
52660||||||||SOUTHEAST TOYOTA |
52678||||||||AETNA SAMP            |
52722||||||||CITY OF HOUSTON  |
52787||||||||ROCKWELL COLLINS      |
52799||||||||IRS              |
52856||||||||American Express |
52894||||||||CC 529 Dir ACH   |
52913||||||||STATE COMPTRLR   |
52929||||||||NewYork 529 ACH  |
53039||||||||IRS                   |
53145||||||||OWENS ILLIN           |
53163||||||||ard ending in 2819|
53176||||||||BOA LEASING           |
53211||||||||ADP Tax/401k     |
53215|||||||| MMA ...1505 transaction#: 5|
53312||||||||CPI VENDOR PYMTS      |
53370||||||||ard ending in 5228|
53417||||||||VGI-MORG GR AD   |
53497||||||||ard ending in 2985|
53513||||||||PAYCHEX TPS           |
53541||||||||MYA ATLANTA      |
53559||||||||TESLA MOTORS     |
53621|||||||| 4987600667 To James Moran (|
53640||||||||AMERICAN EXPRESS |
53724||||||||ADP Tax/401k     |
53747||||||||INTUIT PAYROLL S |
53826||||||||ALLIANCE ENTERTA |
53850||||||||PAYCHEX TPS      |
53869||||||||IRS              |
54025|||||||| 4988982217 To Microsoft Cor|
54027||||||||CHASE            |
54031|||||||| MMA ...2489 transaction#: 5|
54075||||||||OU HOWMET CORPOR       |
54106||||||||ADP EEPAY/GARNWC |
54117||||||||TANGOE                |
54302||||||||JPMORGAN CHASE   |
54309||||||||American Express |
54337||||||||GENERAL MOTORS   |
54362||||||||Fleet One        |
54446||||||||CHASE            |
54473||||||||PAYCHEX INC.          |
54477||||||||ard ending in 2560|
54506||||||||American Express |
54618||||||||CENTRAL STATES        |
54644||||||||PC ENERGY             |
54665|||||||| MMA ...5288 transaction#: 5|
54685||||||||JPMS             |
54710|||||||| 4988000115 To PDR (_#####15|
54895||||||||NOBLE ENERGY           |
54935||||||||TAX SERVICE 702  |
55012||||||||OF FUNDS            FROM 000|
55040||||||||DYNEGY INC             |
55052||||||||KIA MOTORS AMER  |
55096||||||||ADP Tax/401k          |
55256||||||||PAYCHEX TPS           |
55258||||||||American Express |
55334||||||||ADP Tax/401k          |
55495||||||||GROWMARK INC          |
55530||||||||PAYCHEX TPS           |
55534||||||||PAYCHEX-RCX           |
55641|||||||| MMA ...4945 transaction#: 5|
55676||||||||ADP EEPAY/GARNWC |
55814||||||||American Express |
55961|||||||| 4988177241 To Aurora Health|
56022||||||||MCKESSON DRUG    |
56056||||||||PAYCHEX TPS           |
56114||||||||ANSFER TO ACCOUNT00000065759|
56128||||||||IRS              |
56129||||||||MAZDA                 |
56142||||||||  CHK ...0045 transaction#: |
56167||||||||American Express |
56195||||||||ard ending in 5770|
56256||||||||ANSFER TO ACCOUNT00000001816|
56354||||||||85619 B&G'S FAMI |
56427||||||||EPCO INC              |
56438||||||||ard ending in 5376|
56443||||||||ADP EEPAY/GARNWC      |
56513|||||||| 4988846588 To S Square Cons|
56584||||||||PORTAGE DISB ACC      |
56779||||||||BMW OF NORTH AME |
56877||||||||American Express |
57069||||||||PAYCOM                |
57074||||||||TransitChek      |
57076||||||||AZ RETIREMENT          |
57272||||||||BECTON DICKINSON      |
57764||||||||IRS              |
57837||||||||TAMCARGO               |
58040||||||||CITI CARD ONLINE |
58069||||||||PAYCHEX TPS           |
58123||||||||IRS              |
58233||||||||ADP EEPAY/GARNWC |
58279||||||||CHASE            |
58307||||||||E*TRADE          |
58308||||||||PAYMENTECH       |
58314||||||||COUNTY OF ORANGE |
58478||||||||Waverly Heights  |
58545|||||||| MMA ...3209 transaction#: 5|
58640||||||||CHASE            |
58667||||||||CONCUR                |
58766||||||||TAX SERVICE 702       |
58773||||||||CAPITAL ONE      |
58892||||||||EVANGELICAL HEAL      |
59072||||||||Atria Senior Liv |
59162||||||||ard ending in 1404|
59261||||||||ADP EEPAY/GARNWC |
59293||||||||LEGAL KAISER          |
59362||||||||ard ending in 2852|
59614||||||||INTUIT PAYROLL S |
59648||||||||ADP Tax/401k     |
59706||||||||FORD MOTOR CO    |
59794||||||||WEBFILE TAX PYMT |
59826||||||||USAA.COM PAYMNT  |
59924||||||||ard ending in 3748|
60069||||||||HYUNDAI MOTOR AM |
60259|||||||| 4988801650 To NWIP (_#####3|
60277||||||||CURVES INTL OPER      |
60322||||||||SERVICELLOYDSINS |
60409||||||||ADP EEPAY/GARNWC |
60465||||||||MCDONALDS        |
60523||||||||NEXTGEAR PAYMENT |
60594||||||||JPMS             |
60774||||||||MARTIN-BROWER         |
60803||||||||CAPITAL ONE      |
60843||||||||ard ending in 3272|
60946||||||||DISCOVER BANK    |
61004||||||||STC-Home Office       |
61074||||||||BAAA CLS              |
61090||||||||American Express |
61100||||||||NEXTGEAR PAYMENT |
61123|||||||| 4987767436 To JRM (_######2|
61129||||||||ard ending in 8882|
61130||||||||American Express |
61280||||||||USAA CHK-INTRNT  |
61288||||||||MAZDA                 |
61732||||||||THALES FINANCE        |
61761||||||||USAA ANNUITY B21      |
61853|||||||| 4986494114 To Burge Sr. (_#|
61868||||||||XAVIER UNIV      |
62037||||||||GROUPON INC           |
62047||||||||CITI CARD ONLINE |
62078||||||||American Express |
62087||||||||WVTREASURY       |
62117||||||||ard ending in 3386|
62204||||||||CRICKET WIRELESS |
62207||||||||WESCOM C.U.      |
62268||||||||ADP Tax/401k          |
62353||||||||PAYCHEX TPS      |
62426||||||||ANSFER TO ACCOUNT00000067068|
62635||||||||CAPITAL ONE      |
62673|||||||| MMA ...9729 transaction#: 5|
62793||||||||PAYPAL           |
62798||||||||IRS              |
62884||||||||CONAGRA FOODS         |
62961||||||||SWS                   |
62996||||||||JEREMIAH PEREZ,  |
63065||||||||15728 Capright P |
63233||||||||ALLY BANK        |
63268||||||||  MMA ...7270 transaction#: |
63460||||||||JP MORGAN CHASE       |
63779|||||||| MMA ...9408 transaction#: 5|
63804||||||||PAYCHEX SEC DEP       |
63825||||||||EPCO INC              |
63928||||||||CONCUR                |
64073|||||||| MMA ...0052 transaction#: 5|
64096||||||||COMMONWEALTH FOR |
64111||||||||County of San Di |
64452||||||||PAYCHEX INC.     |
64854||||||||GROUPON INC           |
64874||||||||TD AMERITRADE    |
64884||||||||ADP Tax/401k     |
64895||||||||ard ending in 6154|
64963||||||||DISCOVER         |
64970||||||||RJR TOBACCO CO         |
64990||||||||COMMWLTHOFPA INT      |
65058||||||||ard ending in 4674|
65123||||||||IRS              |
65179||||||||ADP Tax/401k     |
65280|||||||| 4987582748 To Pacific Star |
65348||||||||AMERICAN HONDA M |
65398|||||||| 4987654840 To Jen Sonnabend|
65448||||||||TYSON                 |
65451||||||||LEASEDIRECTRPD   |
65502||||||||APPLE HOUSTON OP |
65515|||||||| 4987553640 To Jude (_######|
65523||||||||OHIO BMV              |
65549||||||||PAYCHEX               |
65564||||||||American Express |
65569||||||||EPSON EL PASO         |
65646||||||||ard ending in 6592|
65805||||||||ard ending in 4603|
65853||||||||American Express |
65910||||||||GORDON FOOD SERV |
65934||||||||INTUIT PAYROLL S |
65964||||||||HUNT MRTG GRP    |
66086||||||||ANSFER TO ACCOUNT00000610220|
66126||||||||NewYork 529 ACH  |
66139||||||||REL WYNDCLIFF         |
66201||||||||ard ending in 1085|
66273||||||||FIDELITY              |
66314||||||||ST. GEORGE PETER      |
66348||||||||ard ending in 9376|
66404||||||||EQUITY ACCELERAT |
66527||||||||BLUEMOUNTAINCAP       |
66610||||||||VIRGINIA ELECTRI       |
66629||||||||UT SYSTEM ADMIN       |
66862||||||||American Express |
66876||||||||American Express |
67012||||||||Tulsa Division        |
67111||||||||Ohio 529 ACH     |
67490||||||||American Express |
67572||||||||ADP EEPAY/GARNWC |
67593||||||||PAYCHEX TPS      |
67611||||||||LIGHT CORP PAYRO      |
67684|||||||| 4989085606 To Alex - BOA (_|
67874||||||||NORTHPOINT CF         |
68075||||||||BOHN ARCHITECTU  |
68093||||||||WUBS USA              |
68215||||||||ADP Tax/401k     |
68467||||||||ard ending in 2680|
68532||||||||GUSTO            |
68716||||||||NYS DTF SALES    |
68793||||||||ADP INSURANCE         |
68824||||||||CNS SETTLEMENT        |
69034||||||||American Express |
69072||||||||PAYCHEX - RCX         |
69153||||||||COMCAST               |
69390||||||||U.S. BANK             |
69493||||||||AMOCO DLR/JBR         |
69545||||||||ard ending in 3382|
69735||||||||ard ending in 9651|
69849||||||||PAYCHEX-RCX           |
69980||||||||CHASE HSA        |
70058||||||||MUESER RUTLEDGE        |
70126||||||||ard ending in 4878|
70141||||||||ard ending in 4406|
70349||||||||ard ending in 4499|
70480||||||||CHASE            |
70555||||||||RTS LA CUSTOMER  |
70703||||||||ard ending in 0949|
70719||||||||AMERICAN EXPRESS |
70742||||||||MIAMIDADEPROPTAX |
70748||||||||American Express |
70784||||||||NEW CREDIT CORP       |
70879||||||||KOCH AG & ENERGY       |
70943||||||||IRS              |
71061||||||||PHILIP MORRIS          |
71184||||||||AXA                   |
71348||||||||ANTHEM - CT           |
71448||||||||JPMORGANCHASE, T |
71465||||||||GO PRO                |
71524||||||||ard ending in 4548|
71557||||||||WF HOME MTG      |
71558||||||||ANSFER TO ACCOUNT00000466403|
71572||||||||SATAXPYMT 270576520293192 CC|
71644||||||||NOCO DEALER LLC  |
71706||||||||UNITEDHEALTHCARE      |
71716||||||||IPFS877-615-4242      |
71869||||||||CITI CARD ONLINE |
71977||||||||JPMORGANCHASE, A |
71981||||||||CHASE            |
72081||||||||GE CAP SOLUTIONS       |
72127||||||||WF HOME MTG      |
72138||||||||ard ending in 0636|
72209||||||||DELTA AIR LINES,      |
72330|||||||| MMA ...0112 transaction#: 5|
72469||||||||CITI CARD ONLINE |
72479||||||||IRS                   |
72641||||||||American Express |
72699||||||||FRANCHISE TAX BO |
72722||||||||PAYCHEX-RCX           |
72758||||||||MH HEALTH INSURE |
72788||||||||CHEVRON PRODUCTS |
72809||||||||AMEX EPayment    |
72969||||||||MERRILL LYNCH    |
73079||||||||IRS              |
73099||||||||ADP Tax/401k          |
73277||||||||Indiana Univ Web |
73300||||||||NYS DTF SALES    |
73311||||||||  CHK ...6769 transaction#: |
73316||||||||ADP EEPAY/GARNWC |
73318||||||||ard ending in 0402|
73322||||||||Real Page JP Mor      |
73362||||||||CAPITAL ONE N.A. |
73525||||||||ADP EEPAY/GARNWC |
73583||||||||IRS              |
73632||||||||HOME DEPOT       |
73640||||||||ADP PAYROLL FEES |
73684||||||||ard ending in 6614|
73726||||||||CITI CARD ONLINE |
73834||||||||PAYCHEX-RCX           |
73868||||||||AEIS             |
73921||||||||ADP Tax/401k     |
73994||||||||FOOD GIANT CENTR      |
74125|||||||| 4988920572 To MV04 (_######|
74151||||||||PAYCHEX EIB      |
74191||||||||PAYCOM                |
74205||||||||CONAGRA FOODS         |
74224||||||||Bill.com         |
74293||||||||PRECISION PAYROL |
74327||||||||DI PAYMTS PH0645529       CT|
74358||||||||Fleet One        |
74388||||||||MUTUAL H S 49         |
74391||||||||IRS              |
74515||||||||PAYCHEX TPS            |
74532||||||||  CHK ...4310 transaction#: |
74610||||||||CENTERPOINT ENER       |
74617||||||||GENERAL MOTORS   |
74716||||||||IRS              |
74738||||||||CENTERPOINT ENER       |
74798||||||||PAYCHEX INC.          |
74869|||||||| 4987727821 To Openlogix Cor|
74870||||||||VOLKSWAGEN            |
75355||||||||US CBP           |
75427||||||||ard ending in 0267|
75438||||||||BANK OF AMERICA       |
75439||||||||IL 529 Plan      |
75534||||||||IRS              |
75641||||||||BARCLAYS BANK DE |
75755||||||||American Express |
75819||||||||HOP JACKS CORPOR |
75863||||||||ASR Health Benef      |
75905||||||||TRUE VALUE COMPA |
75911||||||||BLUE SHIELD CA   |
75918||||||||DELTA AIR LINES,       |
76058||||||||IRS              |
76225||||||||EDWARD JONES          |
76348||||||||MAZDA                 |
76501|||||||| 4987571207 To Applause (_##|
76549||||||||DISCOVER         |
76589||||||||OF FUNDS            AS REQUE|
76640||||||||American Express |
76672||||||||Elements Financi |
77221||||||||CAPITAL ONE N.A. |
77224|||||||| MMA ...4974 transaction#: 5|
77235||||||||ADP EEPAY/GARNWC |
77330||||||||AIRNU HOUSTON    |
77342||||||||STATE FARM RO 27 |
77350||||||||PAYCHEX-RCX      |
77454||||||||J.P. MORGAN            |
77455||||||||ard ending in 7172|
77624||||||||ADP EEPAY/GARNWC |
77636||||||||B1386 LYRIC OPER      |
77729||||||||WELLS FARGO      |
77815||||||||NelnetpayplnCol  |
77841||||||||ANDREWS MGMT           |
77860||||||||KAISERDUES       |
78026||||||||FREEDOM          |
78070||||||||CITI CARD ONLINE |
78182||||||||KDH158SFBL            |
78333||||||||ROCKWELL COLLINS      |
78339||||||||JPMS             |
78381||||||||LEXUS            |
78449|||||||| MMA ...6252 transaction#: 5|
78916||||||||ADP EEPAY/GARNWC |
78946||||||||MERCHCONNECTION  |
78965||||||||CAPITAL ONE      |
79016||||||||AETNA SAMP            |
79043||||||||PEOPLE           |
79067||||||||CAPITAL ONE      |
79071||||||||DT14-236 EMERGEN |
79179||||||||ADP Tax/401k     |
79185||||||||PAYCHEX-RCX           |
79257||||||||WUBS USA              |
79384||||||||230 - Circle K S |
79387||||||||COPART SALVAGE I |
79464||||||||LEXUS            |
79499|||||||| MMA ...8825 transaction#: 5|
79538||||||||HR BUTLER, LLC   |
79595||||||||PAYCHEX INC.     |
79699||||||||JPMORGAN CHASE   |
79706||||||||JPMORGAN CHASE   |
79777||||||||TEMPUS CONSULTIN |
79806||||||||ard ending in 9315|
79816||||||||NISSAN CORP USA       |
79893||||||||CHASE            |
80033||||||||CAPITAL ONE      |
80043||||||||TESORO COMPANIES      |
80130||||||||BELGIOIOSO TRANS      |
80195||||||||CHARLES KOM SONS      |
80243||||||||ard ending in 6421|
80266||||||||BANK OF AMERICA  |
80388|||||||| 4988906880 To EP ATL II LLC|
80443||||||||FIX' N TO FLY IN |
80491||||||||Payroll          |
80502||||||||CENTA CORP       |
80503||||||||ANSFER TO ACCOUNT00000049654|
80570||||||||PAYCOM                |
80595||||||||NYS DTF SALES    |
80627||||||||ard ending in 2777|
80690||||||||PENSION               |
80782||||||||ANSFER TO ACCOUNT00000070885|
80901||||||||BLACKROCK INSURA      |
80936||||||||PAYCHEX INC.     |
81055||||||||CHASE            |
81102||||||||ard ending in 7792|
81115||||||||CHRYSLER MOTORS       |
81157||||||||STATE BANK       |
81163|||||||| TO                 PLAINSCA|
81212||||||||MACYS            |
81310||||||||ard ending in 5717|
81353||||||||NASHVILLE WI 283      |
81436||||||||JPMRTN O/S ESERV |
81459||||||||ANSFER TO ACCOUNT00000016809|
81487||||||||SELECTACCOUNT    |
81550||||||||ard ending in 1558|
81563||||||||American Express |
81603||||||||CHASE            |
81617||||||||Bank of America  |
81744||||||||American Express |
81787||||||||GUILLERMO E CHAC |
81801||||||||GE CAP SOLUTIONS |
81839||||||||ADP EEPAY/GARNWC |
81892||||||||ANSFER TO ACCOUNT00000002313|
81994||||||||ard ending in 3787|
82174||||||||BALDOR SPECIALTY       |
82218||||||||PAYCHEX - RCX         |
82252||||||||ADP EEPAY/GARNWC      |
82256||||||||ADP EEPAY/GARNWC |
82313|||||||| 4987594635 To Shenzhen KKal|
82318|||||||| MMA ...9410 transaction#: 5|
82388||||||||MERIDIANRX LLC        |
82856||||||||ELECTRONIC FUNDS |
82903||||||||KOCH INDUSTRIES        |
82925||||||||4178 RITCHIE TYE |
83112||||||||FLD ASST SVC OPT      |
83240||||||||WISCONSIN - WITH       |
83306||||||||County of San Di |
83310||||||||JPMS             |
83527||||||||VOLKSWAGEN       |
83564||||||||PVH CORP              |
83675||||||||Voya Nat Trst182       |
83809||||||||PAYCHEX INC.     |
83819||||||||ADP EEPAY/GARNWC |
84034||||||||ANSFER TO ACCOUNT00000065757|
84077||||||||GENERAL MOTORS   |
84139||||||||ard ending in 8771|
84234||||||||UTO PAY   74716039027155  PP|
84283||||||||VALIANT PAYROLL  |
84331||||||||PAYCHEX TPS            |
84398||||||||ADP Tax/401k          |
84432||||||||*LINCOLN NATLIFE |
84507||||||||ADP EEPAY/GARNWC |
84533||||||||LOVE'S GENERAL        |
84606||||||||KEYBANK RE CAP   |
84646||||||||NATL FIN SVC LLC      |
84778||||||||WABASH NATIONAL       |
84779|||||||| 4988578987 To Goodman (_###|
84919||||||||ard ending in 4309|
84941||||||||American Express |
84969||||||||ADP Tax/401k     |
85022||||||||NYS DTF SALES    |
85025||||||||PAYROLL SERVICE  |
85085||||||||ard ending in 1174|
85096||||||||OPUS BANK        |
85187||||||||PAYMENTECH            |
85218||||||||American Express |
85241||||||||DEPT EDUCATION   |
85273||||||||ard ending in 4511|
85354||||||||ard ending in 8995|
85491||||||||American Express |
85679||||||||MAGNETATION OPER      |
85706|||||||| 4988712826 To GE floorplan |
85743||||||||American Express |
85761||||||||AMERICANEXPRESS  |
85815||||||||PAYCHEX TPS            |
85875||||||||PAYCHEX-RCX           |
85985||||||||LEXUS            |
86138||||||||PAYCHEX INC.     |
86145||||||||PAYCHEX - RCX         |
86182||||||||UNITED HEALTH CA       |
86185||||||||DISCOVER BANK    |
86240||||||||  CHK ...5665 transaction#: |
86378||||||||US CBP                |
86380||||||||PAYCHEX - RCX    |
86384||||||||EFUNDS CORP           |
86464||||||||Payroll          |
86490||||||||Edward Hospital       |
86524||||||||CHASE            |
86559||||||||AYROLL    64084700009395X CC|
86653||||||||ard ending in 7555|
86712||||||||ADP EEPAY/GARNWC |
86745||||||||VANGUARD GROUP   |
86806||||||||GR341 EDUSTAFF L      |
86869||||||||NISSAN INFINITI       |
86871||||||||FRANCHISE TAX BO |
86911||||||||IPFS866-412-6739      |
86917||||||||JPMORGAN CHASE   |
86948||||||||ard ending in 1169|
87014||||||||NewYork 529 ACH  |
87019||||||||CARDMEMBER SERV  |
87026||||||||ANSFER TO ACCOUNT00000018083|
87164||||||||ard ending in 0845|
87266||||||||INTUIT PAYROLL S |
87333||||||||MG Trust         |
87336||||||||American Express |
87452||||||||ard ending in 6684|
87494|||||||| 4989146334 To Ion Budu, LLC|
87592||||||||LSU              |
87656||||||||BK OF AMER MC    |
87714||||||||INGRAM MICRO US  |
87749||||||||MAZDA            |
87804||||||||FORD MOTOR CO    |
87837||||||||ADP EEPAY/GARNWC |
87851||||||||ard ending in 5643|
87877||||||||LADWP AUTO PAY A |
87892||||||||VOLKSWAGEN            |
87938||||||||AYROLLTAX 0514            CC|
87942||||||||American Express |
87960||||||||American Express |
88053||||||||  CHK ...2557 transaction#: |
88105||||||||Delta Dental WI       |
88198||||||||CHASE            |
88750||||||||ADP EEPAY/GARNWC      |
88824||||||||ard ending in 8421|
88847||||||||IRS                   |
88972||||||||E Hawai               |
89085||||||||PAYCHEX TPS      |
89086||||||||ANSFER TO ACCOUNT00000070061|
89131||||||||ENTPRSEFLEETBILL |
89218||||||||TOYSRUS MC       |
89239||||||||SOUTHEAST TOYOTA |
89349||||||||GROUPON INC           |
89371||||||||UNITEDHEALTHCARE      |
89421||||||||UNITEDHEALTHCARE       |
89461||||||||CHASE            |
89537||||||||PAYCHEX-RCX           |
89689||||||||AMERICAN EXPRESS |
89712||||||||Indiana Univ Web |
89819||||||||ard ending in 7603|
89845||||||||ERIE CUSTOM TRUS      |
89922||||||||RDC Depository   |
89957||||||||KM RECEIVABLES   |
90016|||||||| 4988898420 To Christopher H|
90018|||||||| MMA ...6890 transaction#: 5|
90093||||||||IRS                   |
90136||||||||NYC DOF          |
90199||||||||BOSTON UNIV      |
90246||||||||ard ending in 1435|
90263|||||||| MMA ...6163 transaction#: 5|
90313||||||||PAYCHEX-RCX           |
90332||||||||JMRL NORTH, LLC  |
90355||||||||ALLY BANK        |
90418||||||||IL DEPT OF REVEN |
90458||||||||CITI CARD ONLINE |
90478||||||||TD BANK          |
90615||||||||ACRISURE LLC          |
90672||||||||American Express |
90853||||||||ADP Tax/401k     |
90873|||||||| MMA ...7583 transaction#: 5|
90884||||||||Alliance Energy  |
90892||||||||NEXTGEAR PAYMENT |
91064||||||||ard ending in 1017|
91123||||||||SLEEPCARE SOURCE |
91156||||||||GLIDEPATH              |
91267||||||||ADP EEPAY/GARNWC       |
91316||||||||ADP EEPAY/GARNWC |
91329||||||||CHASE            |
91358||||||||ANSFER TO ACCOUNT00000066349|
91366||||||||American Express |
91370||||||||ard ending in 8388|
91371||||||||SMALL BUSINESS   |
91534||||||||ADP Tax/401k     |
91835||||||||GENERAL MOTORS        |
91845||||||||ard ending in 2895|
91980||||||||ASPRO INC        |
92093||||||||MoneyGram Paymen |
92140||||||||BARCLAYCARD US   |
92187||||||||VANGUARD BUY     |
92357||||||||CENTERPOINT ENER       |
92421||||||||BRFHH                 |
92461||||||||CAPITAL ONS    1 |
92479||||||||CHRYSLER MOTORS  |
92674||||||||PAYCHEX INC.     |
92692||||||||CITI AUTOPAY     |
92751||||||||CABELAS VISA     |
93030||||||||ard ending in 1502|
93071||||||||CAPITAL ONE N.A. |
93106||||||||ard ending in 1405|
93255||||||||GENERAL MOTORS        |
93285||||||||ADP EEPAY/GARNWC |
93532||||||||JPMORGAN CHASE        |
93612||||||||American Express |
93728||||||||CITI CARD ONLINE |
93781||||||||OF FUNDS            AS REQUE|
93842||||||||US CBP           |
93857||||||||ACADIA HEALTHCAR |
93900|||||||| 4988291815 To A40 Amazon Me|
93937||||||||ADP Tax/401k     |
93959||||||||L DAGOSTINI AND       |
93962||||||||PAYCHEX               |
93980|||||||||
94065||||||||  CHK ...7670 transaction#: |
94084||||||||NJ WEB PMT 04110 |
94144||||||||ANSFER TO ACCOUNT00002400642|
94228||||||||PAYCHEX               |
94253||||||||ADP Tax/401k     |
94339||||||||IRS              |
94390||||||||WPSPAYROLL       |
94432||||||||BANK OF AMERICA  |
94487||||||||NYS LOTTERY      |
94604||||||||ard ending in 6066|
94775||||||||NOBLE ENERGY           |
94865||||||||INTUIT PAYROLL S      |
94875||||||||SAXTON OPERATING       |
94975||||||||DISCOVER BANK    |
95027||||||||NISSAN CORP USA  |
95048||||||||PAYCHEX               |
95091||||||||NISSAN CORP USA  |
95108||||||||PAYCOR INC.      |
95147||||||||CITI CARD ONLINE |
95192||||||||PAYCHEX TPS           |
95212||||||||ard ending in 7422|
95248||||||||USI LP ACHWIRE        |
95349|||||||| MMA ...8437 transaction#: 5|
95376||||||||CAPITAL ONE      |
95386||||||||  CHK ...2845 transaction#: |
95493||||||||ard ending in 6706|
95580||||||||STAFFORDMANAGEME      |
95786||||||||American Express |
95849||||||||ANSFER TO ACCOUNT00000066025|
95859||||||||OU ALCOA RIGID P       |
95896||||||||SCI FUNERAL&CEME      |
95975|||||||| MMA ...7627 transaction#: 5|
96011||||||||JPMORGAN CHASE   |
96073|||||||| MMA ...1296 transaction#: 5|
96110||||||||UNITEDHEALTHCARE      |
96164||||||||LENDING CLUB     |
96282||||||||CAPITAL ONE      |
96308||||||||  CHK ...0265 transaction#: |
96309||||||||ANSFER TO ACCOUNT00000680909|
96381||||||||CAPITAL ONE      |
96391||||||||CHASE            |
96601||||||||American Express |
96687||||||||VGI-TAX-EX MM    |
96757||||||||CLIENT DEPOSIT A |
96780||||||||WHIRLPOOL MEXICO      |
96830||||||||NST XFER  RAHULNIRMAL     WE|
96856||||||||CONAGRA FOODS         |
96999||||||||BANK OF AMERICA     FAO MAGI|
97090|||||||| MMA ...1777 transaction#: 5|
97260||||||||PAYCHEX TPS            |
97285||||||||PAYCHEX TPS            |
97325||||||||TOGGLED               |
97334||||||||FID BKG SVC LLC  |
97499||||||||KINRAY INC.           |
97511||||||||ANSFER TO ACCOUNT00000070807|
97672|||||||| MMA ...3801 transaction#: 5|
97728||||||||ard ending in 8756|
97743||||||||CAL CHLOR             |
97764||||||||CHRYSLER MOTORS       |
97778||||||||DISCOVER         |
97825||||||||VALERO ENERGY CO      |
97871||||||||CHASE            |
97877||||||||PAYMENTECH            |
97909||||||||FID BKG SVC LLC  |
97925||||||||FSOLAR                |
98018||||||||G AND A OUTSOURC |
98067|||||||| MMA ...2449 transaction#: 5|
98105||||||||COMP OF MARYLAND      |
98155||||||||PARTS IEH L AUTO|
98202||||||||JOHNSON CONTROLS      |
98298||||||||AXES      64057300007518X CC|
98307||||||||WF HOME MTG      |
98309||||||||ADP Tax/401k     |
98338||||||||ADP Tax/401k     |
98347||||||||Colorado 529 ACH |
98418||||||||CHASE            |
98445||||||||American Express |
98484||||||||ANSFER TO ACCOUNT00000644026|
98520||||||||GLOBAL PAYMENTS  |
98628||||||||American Express |
98859||||||||ard ending in 4313|
98902||||||||APP VENDOR PYMTS      |
98963||||||||CITI CARD ONLINE |
98974||||||||SCOTTRADE        |
98996||||||||NY1006 PSC COMMU |
99139||||||||PAYCHEX TPS      |
99216||||||||NEXTGEAR PAYMENT |
99229||||||||CHRYSLER MOTORS  |
99328|||||||| 4987757088 To Oasis Estate |
99394||||||||EQUITYZEN INC    |
99397||||||||IRS                   |
99438||||||||ASF, DBA Insperi      |
99494||||||||AMERICAN EXPRESS |
99524||||||||PINNACLE PAYROLL |
99591||||||||CONCUR                |
99790||||||||B7702 NYC HS FOR |
99880||||||||PAYCHEX TPS            |
99942||||||||JPMORGAN CHASE   |
100136||||||||CHRYSLER MOTORS       |
100164||||||||US CBP           |
100455||||||||ABBVIE INC            |
100456||||||||CC 529 Adv ACH   |
100500||||||||SF Property Tax  |
100538||||||||TEXAS TREASURY        |
100673|||||||| MMA ...5121 transaction#: 5|
100723||||||||CAPITAL ONE      |
100732||||||||BARCLAYS BANK DE |
100737||||||||AMERICAN EXPRESS |
100846|||||||| MMA ...2517 transaction#: 5|
100955||||||||IRS                   |
100975|||||||| MMA ...7796 transaction#: 5|
101001|||||||| MMA ...5490 transaction#: 5|
101096||||||||AMERICAN EXPRESS |
101162||||||||JPMORGAN CHASE   |
101288||||||||CHASE MC & VISA  |
101430||||||||DOMINION NUCLEAR       |
