UNIQUE_MEM_ID|DESCRIPTION_UNMASKED|GOOD_DESCRIPTION|PHYSICAL_MERCHANT|STREET|CITY|STATE|LATITUDE|LONGITUDE|FACTUAL_ID|STORE_NUMBER|ZIP_CODE|UNIQUE_TRANSACTION_ID|TRANSACTION_DATE|AMOUNT
1000564012255690|ENTERPRISE RENT-A-CAR    RDU AIRPORT  NC|ENTERPRISE RENT A CAR|||||||146c5d82-8844-473c-ba4b-794bbbec73d3|||||
6000000000000000|CENTRAL MARKET #653 DALLAS TX|Central Market|||||||14731da1-ac55-41b6-aa41-a7c421c66cca|||100000000000000000|2014.03.15|102.66
1000281211439530|PFIZER PEAPACK CAFE|Pfizer|||||||14734429-4255-4321-b174-fa6a5351f970|||||
1000564012404210|ARAMARK LORD ABBETT||||||||1481ae10-cc7e-45df-a8db-7835eca8e4b7|||||
1000564012404210|ARAMARK LORD ABBETT JERSEY CITY NJ 07302 USA||||||||1481ae10-cc7e-45df-a8db-7835eca8e4b7|||||
1000564012101600|WEST STREET DINER        GERMANTOWN   TN||||||||1485946f-f3e1-44f9-b46c-83e5d9222a62|||||
1000564012040860|CORNER STORE 1307        AUSTIN       TX|Corner Store|||||||148c7681-3d9e-4134-af56-086ad51ea24c|||||
1000137228702140|HUCKLEBERRY'S||||||||14935962-517a-4fd4-b853-181623defd12|||100013723185741000|5/21/14|
1000564012219070|LEBANON CO-OP FOODST     LEBANON      NH|The Co-operative Group|||||||14b15db1-59dc-461f-b2e0-e56fcb160f81|||||
1000137214174440|RED GINGER|Red Ginger|||||||14b84cfa-dd81-4c46-8f23-a0b99b090adb|||100013723147788000||
6000000000000000|SALON & SPA AT EPIDAVR MOUNT KISCO NY||||||||14bbb7d7-4094-4cb7-ace0-3a96eb32442b|||10000000000000000|2014.03.13|35
1000564014900460|CORNER BAKERY 0182       CHICAGO      IL|Corner Bakery Cafe|||||||14c2ac0e-9e9c-493b-87a5-7292d202bb87|||||
1000137231843450|ALS HARVARD SQUARE CAF|Harvard Square|||||||14c3006e-a214-485a-8ce0-30a97e795ce3|||100013723187875000||6.69
1000564012268900|ALASKA USA FCU           EIELSON AFB  AK||||||||14e897e2-728e-4cd0-b533-9da3a65fd418|||||
1000564014390740|SPEEDWAY 08741 151       EAGLE        MI||||||||14e9f655-82fa-4433-a2ed-d16f9ab17abf|||100056401336087000|5/25/14|7.97
1000564014682050|MCDONALD'S F18676        WATERFORD    CT|McDonald's|||||||14eabe2d-ec6d-48a4-b11f-dbe3643423a0|||100056401319279000|5/8/14|15.93
1000616411539610|BUILDABEAR WRKSHP 0100 GARDEN CITY NY|Build-A-Bear Workshop|||||||150169b2-b62f-43da-8be1-4591d0cca444|||||
1000616410329200|HERSHEY FARM RESTAURAN RONKS PA||||||||15027863-5eb4-4bed-b646-8a55f4e2b98f|||||
1000137226676620|CHENGS CHINESE RESTAUR||||||||15170394-3f6e-4cd5-83c9-4e272c397fc1|||||
1000616422467870|KAMPAI SUSHI REDDING CA||||||||152a6481-0dac-4d83-9013-d608e1c49f98|||10006164728170600||
1000564012270320|FRINGE BENEFIT           BLACKSBURG   VA||||||||152e7557-084a-49ec-9215-fe9d1ce4a498|||||
1000616410984240|CVS PHARMACY #5058 Q03 CROTON HDSN NY|CVS Pharmacy|||||||15392f91-3fa6-4362-92cd-a2fe10d55565|||10006164723665600||
1000616410303790|RALPHS #0133 STUDIO CITY CA|Ralphs|||||||1552ffcb-7dbb-44fb-a221-c5342d0b84c5|||||
1000524411265900|VERBARGS FURNITURE AND  XXXXX0041 XXXXX1555 OH||||||||155a19cf-d28d-415b-af5f-919664b5214b|||1000524483263970||
1000281211439530|WALGREENS #07056|Walgreens|||||||155fc2e1-6635-45f5-9053-f07cd127d820|||||
6000000000000000|TRADER JOE'S #543 QPS NEW YORK NY|Trader Joe's|||||||156b5e3b-23d3-4b79-a526-7e272c1f5cf7|||10000000000000000|2014.03.16|73.6
1000524412127280|CABLES PUB  GRILL FORT  XXXXX0046 FT MORGAN CO||||||||15711dc1-e5d1-4178-8002-b79961ea8172|||||
1000564014941700|WILSONS LEATHER OUTLET|Wilson's Leather|||||||1581016e-a918-4d58-a685-c58f9da8a5df|||100056401337423000||60.09
1000616422767950|SEACRETS OCEAN CITY MD|Seacrets|||||||15861311-da25-4eec-9c02-78274eb201f0|||||
1000564013913080|LANGOSTA LOUNGE          ASBURY PARK  NJ||||||||1590094e-3b0c-4107-8972-2de1ad549645|||100056401324836000|4/27/14|80.58
1000616410559350|MUSTANGHARRYS NEWYORK||||||||15911e7e-32b6-4cd5-ba9b-eda8b3db57f3|||||
1000564014390740|THAI FUSION              GRAND RAPIDS MI||||||||15a6ce5e-0ba8-4922-bd23-e44c2ab2c375|||100056401331414000|5/20/14|12.65
6000000000000000|WAL-MART #2126           MILILANI     HI|Walmart|||||||15aa9b5d-a599-48e5-b0cc-b071cf8bafec|||100000000000000000|2014.03.16|18.03
1000616422734530|THE PROMENADE CINEMA 1 SIOUX CITY IA||||||||15b9a988-3d62-451d-bfbb-e73ce3bd3b8b|||10006164738864600|5/25/14|7.5
1000564012255690|RADIOSHACK COR00124834   WASHINGTON   DC|RadioShack|||||||15d49e88-6dd8-41bb-8ea9-606e2c713830|||||
1000616412502250|NEWSEUM WASHINGTON DC||||||||15d8df99-43b9-4017-92b5-140f22b4b2c2|||10006164723606100||
1000137238597440|QT 790        07007909||||||||15f010a8-ba94-4f5e-ba48-7d760edc2ee3|||100013723176542000|5/12/14|3.49
1000564013943700|TOYS \'R\' US              FOLEY        AL|Toys R Us|||||||16025548-ec20-424a-9615-502fbeb6c74a|||||
1000524411265900|CINCINNATI SYMPHONY INTER XXXXX0048 XXXXX3306 OH||||||||1603c1ad-7cd8-4cb9-8beb-958bcd660476|||1000524481877690||
1000137227582900|MAISON BLANCHE||||||||1604960c-338f-48be-9f99-078341c65758|||100013723173988000|5/9/14|243.3
1000616423541390|THE HOME DEPOT 6306 PINECREST FL|Home Depot|||||||161273f2-0008-46aa-9da7-5cb2dfe5797a|||||
6000000000000000|SEVAN MEAT AND FISH MA GLENDALE     CA||||||||161b0470-90de-42e7-9f96-b64a0ceefd63|||100000000000000000|2014.03.08|79.63
1000616411140710|IRISH COTTAGE FOREST HILLS NY||||||||161b456e-12b7-434c-b3ad-e8b285eb04f1|||||
1000616410538750|COMFORTS OF HOME NILES IL|Comforts|||||||161c8bb0-e427-470a-af73-81ee59c640c7|||||
1000616411824730|CHILDREN AIDS SOCIE 02129494800 NY||||||||161ee551-2a02-41fa-b9a8-1c7e610a420a|||10006164736973600|5/21/14|250
1000564012122080|THE CHILDRENS PLACE #4278LAKE ST. LOUIMO|The Children's Place|||||||1629642c-c407-4d8c-9e89-bddd9570ab59|||||
6000000000000000|COSTCO GAS #1018 HOUSTON      TX|Costco Gas|||||||162cb8ad-ecda-4806-89d9-763799b6291c|||100000000000000000|2014.03.16|55.13
6000000000000000|COSTCO WHSE #1018 HOUSTON      TX|Costco Wholesale|||||||162cb8ad-ecda-4806-89d9-763799b6291c|||100000000000000000|2014.03.16|107.3
1000137218285480|BURGER KING #2743 ROANOKE VA|Burger King Corporation|||||||162e3911-a679-477f-924e-d5ff0becbd18|||100013723185293000||5.65
1000564012992900|MCDONALD'S F22323        RIVER FALLS  WI|McDonald's|||||||16388c5d-2308-45a0-a891-6d3b1bcd97d1|||||
1000564013943700|LUCKY CHANCES CASINO-CAFECOLMA        CA|Lucky Supermarket|||||||1640d6d8-2937-4b89-814e-e6f698fbddd2|||||
1000564013984870|REID PARK JUNGLE SHOP    TUCSON       AZ||||||||164167a3-d20c-4578-903d-27201ecce99b|||||
1000564013027920|JARED-THE GALLERIA #47   HANOVER      MD||||||||164ba053-dc63-4604-87e7-d80e90520ff2|||||
1000137226001380|TRADER JOE'S #194  QPS|Trader Joe's|||||||1656ac73-89f9-4341-b4d1-f7244111e2bd|||100013723148016000|4/20/14|
1000281211328420|THE HOME DEPOT 111  MARIETTA    05040011125 404-977-9700|Home Depot|||||||1661b746-99bf-48ca-bba7-7ed64e928ec9|||||
1000616411775450|SMILERS NEW YORK NY||||||||1662571f-9598-4221-a3f8-e531ee1ffba6|||||
1000137235528940|OVER THE RAINBOW TOYS  ANCHORAGE    AK||||||||166d9426-edf1-4884-8f1d-c109889219e3|||100013723151880000||
1000616411417730|RICKS CAFE LOS ALTOS CA||||||||16718acd-5df4-4ec4-860b-81700ca2d6d5|||||
1000616410767160|CHEVRON 0306143 BERKELEY CA|Chevron|||||||16817207-eaf3-4b70-9844-4aa5db574fe8|||||
6000000000000000|LA BUENA TAQUERIA AND|Taqueria|||||||169ceb23-128c-462a-9082-e6d58194f07a|||100000000000000000|2014.03.07|6.5
1000137235528940|ULMERS DRUG & HARDWARE||||||||16ad52b3-5272-4226-8f0c-227dbabc5401|||100013723173023000||
1000564013857940|BUFFALO WILD WINGS 039|Buffalo Wild Wings|||||||16ae7173-8b53-4070-8384-895eb99f6b25|||||
6000000000000000|COSTCO GAS #0351 000FORT MEYERS|Costco Gas|||||||16af51ab-d090-4ca0-9e9c-21e828b80bd7|||100000000000000000|2014.03.13|36.85
1000564013154520|BUCA DI BEPPO-MESA       MESA         AZ|Buca|||||||16b5ccb0-afcc-4969-85f7-8a4f590cf39e|||100056401322032000|5/9/14|
1000137225985100|CAPE COD BURGER FRIES  508-3887770  MA||||||||16c335e4-5aa5-4cff-b13a-3b9f08e2f344|||100013723179629000|5/9/14|10.99
1000137239636290|COLLEGE PARK ANIMAL HO COLLEGE PARK MD||||||||16caeaf7-56d2-4553-8cfe-765216ed69dc|||100013723172365000|5/6/14|
1000616410366820|GRAND TRIPLE CROWN CHICAGO IL||||||||16d0ef49-b128-44ee-adfd-ac84ba729ae7|||10006164735427100||
1000616411672190|MICHAELS STORES 7727 TUSTIN CA|"Michaels Stores, Inc."|||||||16e19342-fde7-45b9-a8cd-53385b45ff35|||10006164722388300|5/2/14|10.99
1000616410984240|FREEDOMPAY 08884950222 PA||||||||16ec3687-e327-41a3-8c4f-16926873570f|||10006164742077600||
6000000000000000|RALPHS #0134 GLENDALE CA|Ralphs|||||||16f159ac-a199-4641-a937-5a572891ff3f|||10000000000000000|2014.03.15|79.68
1000616422427530|PETCO 1769 517692 7 JACKSONVILLE|PETCO's|||||||170a5685-e3c9-4437-9f9e-cfe6ee2456f6|||||
1000616411548110|FAIRWAY MKT UT NEW YORK NY|Fairway Market|||||||170ff4ae-c86b-45e4-827c-bc86d49d8e96|||||
1000564012598600|IN-N-OUT BURGER #228     PHOENIX      AZ|In-N-Out Burger|||||||1712dc90-e71e-012e-643b-003048cbf952|||100056401310793000|4/30/14|14.24
1000564012555350|ROYAL MANDARIN           NATIONAL CITYCA||||||||17232279-7ef4-429e-8331-08e1b3eef2c2|||||
1000616410767160|AS YOU WISH FROZEN YOG ALBANY CA||||||||1739753a-5ea6-4119-8546-c385ac1c9869|||||
1000616411549340|SASHIMI SASHIMI EVANSTON IL||||||||1739f737-a87d-4571-aaa0-de8fb978f474|||10006164733343600||
1000616423021740|CHEVRON 00357850 MIAMI FL|Chevron|||||||173e6a26-b44d-4f2b-8915-ff64df8e8b48|||||
1000281211421330|SAFEWAY STORE 1682|Safeway|||||||173f5bf7-f26d-4f78-925e-2122657ff16c|||10002812123073600|5/2/14|
1000137221416040|WALGREENS #7121|Walgreens|||||||17427d46-d522-4325-a894-b21474b1b972|||||
1000137221416040|WALGREENS #7121 EVESHAM NJ|Walgreens|||||||17427d46-d522-4325-a894-b21474b1b972|||||
1000281211512900|TENDERCROP FARM NEWBURY MA||||||||174f68d3-7f33-4249-869e-da9485f983d6|||10002812122854300||
1000564013994990|SAYRE ENTERPRISES 2      BUENA VISTA  VA||||||||17559da7-3c5c-4d13-ada3-bf092f333337|||100056401318283000|5/6/14|
1000616422451730|WHISK GOURMET FOOD AND CORAL GABLES FL|Whisk Gourmet Food & Catering|||||||175fa29d-65bb-4377-84d3-9f2f8af8082e|||10006164732786600|5/16/14|56.97
1000616410329200|CRACKER BARREL #373 TE TEWKSBURY MA|Cracker Barrel|||||||176647b8-e280-467d-8875-1c17f41d7609|||||
1000616410329200|WAWA 653 00006536 FREDERICKSBUR VA|Wawa Inc|||||||176647b8-e280-467d-8875-1c17f41d7609|||||
1000616422047650|TRACTOR SUPPLY #1217 SPRINGDALE AR|Tractor Supply Co.|||||||176d46f5-d4a3-41d9-a4a1-861daf11b772|||||
1000137225002740|HOMEGOODS # 0584||||||||17763633-c323-40bb-a070-39f0af238660|||||
1000564015090040|PRIMA HEART              08313331345  CA||||||||177e8a8c-ad0a-489d-a4ed-1cbf1ccf1a85|||||
1000137219166510|WAL-MART #1796|Walmart|||||||1788e293-2261-4053-bcb8-f72a7a1d3dc7|||100013723150690000|4/22/14|
6000000000000000|WAL-MART #2351 CATSKILL NY|Walmart|||||||178b8be1-ea08-4fcd-8605-7876311cbcf3|||10000000000000000|2014.03.15|40.81
1000137237277850|STARBUCKS #20165 SEATT|Starbucks|||||||178eba3a-905b-4dff-a5b1-80da04409d6d|||100013723183214000|5/14/14|100
1000137237277850|STARBUCKS #20165 SEATT SEATTLE      WA|Starbucks|||||||178eba3a-905b-4dff-a5b1-80da04409d6d|||100013723162999000|5/1/14|100
1000616423563720|FAR EAST RESTAURANT ROCKVILLE MD|East Restaurant|||||||1793af41-3842-43ba-974e-4d85e38beb3a|||10006164739375700|5/25/14|
6000000000000000|SEOUL GOM TANG         SANTA CLARA  CA|Seoul Gom Tang|||||||17974d10-6cc1-4cb7-b390-dcaaf4a34b11|||100000000000000000|2014.03.10|27.99
1000616410329200|PRISCILLA'S PLACE SALEM NH|Priscilla's|||||||17a25c06-84ef-4f1e-b059-0142e16fb7c5|||||
1000137224060550|Cambridge Health Allnc||||||||17a3e05a-001f-4dfa-818d-9e5c5b943162|||||
1000816442518250|ALBERTSONS #6557|Albertsons|||||||17a56398-32c5-464f-a239-92c22c60b7c5|||||
1000137214174440|TARGET 00018986||||||||17aa3cdf-08eb-49fc-bfec-d61fe0bc90ba|||100013723147788000||
1000616411549340|BARNES & NOBLE #2236 EVANSTON IL|Barnes & Noble|||||||17af736c-4691-4ea2-ae92-66f8add923f4|||10006164726720200||
1000616422734530|PAPA JOHN'S #02795 402-408-0037 NE|Papa Johns Pizza|||||||17c0aee3-6930-4c6e-a6fe-0af7dcea0b0c|||10006164722821900|5/1/14|17.53
971000522010589000|7-ELEVEN 14003|7-Eleven|||||||17c286e2-a7db-4e73-9611-49274ff07fa7|||||
1000137210070760|LA QUINTA INN & SUITES TUCSON       AZ||||||||17c3022a-fd19-45be-b0d1-0b30656303ec|||||
1000564013438820|SKINKER BP         QPS   SAINT LOUIS  MO||||||||17caaa25-90e9-4731-a65a-99ffb6c56b47|||||
1000816442293730|NATIONAL FRENCH CLEANE||||||||17de5a40-f754-41da-9615-c3cd46dfd143|||||
1501000522011550000|DEL TACO 0062 OCEANSIDE CA 92056 USA|Del Taco LLC|||||||17e4a72d-8df6-48f6-b643-032927a83e37|||||
1000564014801640|BULL FEENEYS             PORTLAND     ME|Bull Feeney's|||||||17eedb4e-90b4-4cc2-8932-15beb0146122|||||
1000616411709730|NOHO JUICE BAR AND DEL NEW YORK NY|Juice Bar|||||||17eef776-c23e-4e4f-a3e1-aff6db15791b|||||
1000137210040290|KROGER #207 000000208666111979 999999941258666111979|The Kroger Co.|||||||17efe55c-10d5-4884-9785-da0c751192ec|||100013723179538000||
6000000000000000|PANERA BREAD #862|Panera Bread|||||||17f599de-0626-42d8-9477-a64278daceed|||100000000000000000||14.69
1000137226676620|MAYURI INDIAN RESTAURA||||||||17f98d22-761e-4ab6-943d-f804cb9b9682|||||
1000564013902160|CHILI'S SOUTHLANDS MALL  AURORA       CO|Chili's|||||||1800b77a-b3ad-4ac3-a764-d99e34d6cac7|||100056401327747000|5/16/14|
1000564015171180|THE HOME DEPOT 481       ORO VALLEY   AZ|Home Depot|||||||180ec520-990a-4da0-a0c8-39075a0057d8|||||
1000564012992900|KWIK TRIP  41000004101   HUDSON       WI|"Kwik Trip, Inc."|||||||1812dea6-9754-4439-8d8c-f54a35fc7267|||||
1000137237277850|QFC #5832|Quality Food Centers|||||||18130f8d-b488-4c15-8e13-83ea6a6833bf|||100013723183213000|5/23/14|35.95
1000616411731680|OLD CITY COFFEE PHILADELPHIA PA|City Coffee|||||||181b4ee6-f6f8-4c92-a466-13ee66749b28|||||
1000616412411870|CARMEL BAKERY CARMEL CA||||||||18230b1a-f9a3-4e19-a4fd-8da6c6d2f42d|||||
1000137242324830|MICHAELS STORES 1538   EMERYVILLE   CA|"Michaels Stores, Inc."|||||||18238b7d-2d38-4b62-ade4-1fd18cc2e2f6|||||
1000616410596850|ROASTERS DELI ENTERPRI MIAMI FL|Roasters|||||||18249c3d-64d5-4ff5-b324-76d21fe932b6|||10006164740725300|5/24/14|28.81
1000281211429340|DUNKIN #343743     Q35|Dunkin' Donuts|||||||183befc0-01d2-4373-a93c-25559ef32a88|||||
1000137227501430|MORTON'S               N LAS VEGAS  NV|Morton's|||||||183cb8dc-e3f2-4c6a-901e-b0c5dd8a81cf|||100013723181922000|5/11/14|16.32
6000000000000000|SUPERCUTS  COLLEGE STATITX|Supercuts|||||||1841c6ce-da0e-4128-b942-0637c7abe746|||10000000000000000|2014.02.23|15
6000000000000000|CVS PHARMACY #9793|CVS Pharmacy|||||||1846c0c8-9fa3-4be6-a1eb-3114b20697de|||100000000000000000||2.56
1000616411796000|HARBOR FREIGHT TOOLS 2 LANCASTER CA|Harbor Freight Tools|||||||184d7e9f-e473-47a9-b62e-972b7600bc4e|||10006164733917200||
1000564014537830|RENOVATIONS HAREWARE||||||||18571d22-c3de-436f-9b49-64dd2c1b5df3|||||
1000137222137060|GIANT EAGLE #0229|"Giant Eagle, Inc"|||||||185c165e-32eb-4816-a5b5-094c7c1f4bab|||||
1000564012262930|LOWES #00641*            QUEENSBURY   NY|Lowe's|||||||18681466-fd8a-47de-8e95-c7e93ef31368|||||
6000000000000000|NATIVE SUN OF BAYMEADO JACKSONVILLE FL|Native Sun Natural Foods Market|||||||186c7b36-541e-41ac-a62f-9efbc125081b|||10000000000000000|2014.03.20|22.34
1000137217398080|FISHBONES SCS ST CLAIR SHOR MI 48080 USA||||||||18723e19-6794-4f0d-94b6-b8ac6457047a|||||
1000137222965550|PORCH POTTY PET||||||||187a131a-5044-4d4b-8bac-13387118623c|||100013723165308000|5/13/14|80.5
1000564014118350|WENDYS #42               NORCROSS     GA|Wendy's|||||||187c807e-5746-4d30-b80b-efeecb2f76f2|||||
1000524412138550|ANSWERS IN GENESIS  XXXXX0048 PETERSBURG KY||||||||18899fc6-69aa-4dd1-98eb-6ce1731ed8ed|||||
6000000000000000|RALPHS #0044 LOS ANGELES|Ralphs|||||||188e062c-d74d-4da5-b24e-5244263ecef5|||100000000000000000|2014.03.15|5.98
1000616410657440|RESTAURANT KAMON CITY INDUSTRY CA||||||||1895bd16-e0de-4cf4-8342-b2c635385ffb|||10006164727032400||30.16
1000564012598600|FRYS-FOOD-DRG #0073      GLENDALE     AZ|Fry's Food Store|||||||18965e2b-3bc6-4778-b27a-4cc9e9d9f1fe|||100056401325385000|5/14/14|19.37
1000616423491000|KROGER #0581 PLANO TX|The Kroger Co.|||||||189cae44-3d9b-4853-825a-014fcf8d8f98|||||
6000000000000000|WAXY OCONNORS IRISHPUB   SAN ANTONIO  TX||||||||189def87-136b-45cc-a362-b105be1ccecb|||100000000000000000|2014.03.15|13.5
7000000000000000|JOE ALLENS PIT BAR-B-Q ABILENE TX|B & Q|||||||189f068e-ec90-41e7-92a0-9b48874ec3be|||10000000000000000|2014.03.16|25.63
1000281211555790|THE PLANT HAUS||||||||189fc9b0-b095-45a2-b46e-9b3446c1fe40|||||
1000281211555790|THE PLANT HAUS NURSERI||||||||189fc9b0-b095-45a2-b46e-9b3446c1fe40|||||
1000137216921730|BROWNE'S IRISH MARKET||||||||18aa2fa9-100e-4f77-9452-67d2f0839aa5|||100013723158081000||
1000564013932980|INLAW ENTERPRISES        KENNESAW     GA||||||||18b38de5-71b5-4fe4-a75e-d59dfcb58819|||||
1000564012270320|"PHO HOT, INC.            ANNANDALE    VA"||||||||18b6d719-71d9-497d-819b-c9e57b7d2c61|||||
1000137232398200|WALGREENS #10923       LOUISA       VA|Walgreens|||||||18b7b3ae-730d-4915-87b7-de906ec46d62|||||
1000816442293730|THE CHRISTIE COOKIE CO||||||||18b8003c-4b92-4ed0-9b91-2b927ec7180c|||||
1000000410274920|NASEEMS BAKERY KABOB|Kabobs|||||||18b8bd86-700d-4801-90ce-3061f1212c0b|||10000004225503900||
1000137241233250|ZOOMCARE|ZoomCare|||||||18bb837e-3ed0-4d8e-be8e-6628054eb03e|||||
1000616422354110|TARGET 00002154 ST. CLOUD MN|Target|||||||18c07b5b-6557-4fe9-a06b-9b568d898400|||10006164730354500|5/13/14|
1000616411731680|CVS PHARMACY #1876 Q03 BOSTON MA|CVS Pharmacy|||||||18cf1435-dd6c-45c5-beac-75388ec5fe67|||||
1000616422259870|HESS 39206||||||||18cffaea-d540-4edd-b4c7-557b5ac896e9|||||
1000616422734530|WAL-MART #3590 SIOUX CITY IA|Walmart|||||||18d1f14f-10cb-4c82-8de2-6eccabb013ae|||10006164729797600|5/12/14|9.16
1000616422734530|WM SUPERCENTER #3590 SIOUX CITY IA|Walmart|||||||18d1f14f-10cb-4c82-8de2-6eccabb013ae|||10006164735331200|5/19/14|15.17
1000616423563720|WHOLEFDS GRW 10057 GREENWICH CT|Whole Foods|||||||18d9d427-97f2-4ee1-a9da-c66a552d659b|||10006164742005500|5/28/14|
1000137228702140|ROSAUERS SUPERMARKE|Rosauers Supermarket|||||||18e2c6ed-bdb2-41ee-b064-6c013b19d1be|||100013723164829000|5/9/14|
1000564012678890|PETLAND - FT WALTON BE   FORT WALTON BFL|Petland|||||||18eddd96-6dd5-484c-8848-0a7370b2a53a|||||
1000564012628390|MARSHALLS #1032          EL PASO      TX|Marshalls|||||||19092772-ba94-422b-a547-f69500daf126|||||
1000564013035660|TARGET        00009829   NORCROSS     GA|Target|||||||190bbf9c-e904-4847-8cff-7e1525b7cd02|||||
1000137239391990|PEOPLES GENERAL ST||||||||190f2191-bc97-45f2-b9df-0ea407ecc4a4|||||
1000137234882490|COMFORT INNS|Comfort Inn|||||||1912fe57-e174-4e6f-b780-2bbedef2b60d|||||
1000524411037660|BAREFOOT BOAT CLUB FUEL  XXXXX0046 BONITA SPRING FL||||||||191edd3d-3b7f-4cd6-b461-2e1b48903ac4|||||
1000616410767160|SQ *CORNELL ELEMENTARY Albany CA||||||||192063b0-7317-4eb7-a985-19276f98c1ff|||||
7000000000000000|WAL-MART #5227           BURKE        VA|Walmart|||||||19255730-5ad0-4b91-a9a9-3d26bc13de67|||100000000000000000|2014.03.14|15.87
1000564012219070|BETTER BASKETBALL        8002388372   GA||||||||192c3734-ccaa-4545-8992-acedf22d4de7|||||
1000616411240570|TRADER JOE'S #062 QPS SAN JOSE CA|Trader Joe's|||||||194d191c-54aa-4a8d-9837-b7dff1157599|||10006164736382800||
7000000000000000|JACK IN THE BOX #0917    ROUND ROCK   TX|Jack-In-The-box|||||||194ed324-4f94-49db-9bd6-24291a8b880c|||100000000000000000|2014.03.13|4.09
1000137240280820|ALBERTSONS #06012|Albertsons|||||||1953b453-8259-4a90-a371-7d2d3d991918|||100013723147717000|4/25/14|24.34
1000281211512900|BLACK COW TAP & GRILL||||||||19574402-75f8-4e51-8a0c-0b64f9cf86bf|||10002812127109200||
1000137236484130|ROBERT WAYNE FOOTWEAR  MIAMI        FL||||||||19596814-4d90-4091-be2d-146ef5c17786|||100013723160988000|5/1/14|11.76
1000137218984910|CHEVRON 00091203|Chevron|||||||196ebe67-e5a2-4a32-aa54-2c3c7edd3711|||100013723158700000|5/2/14|
1000564012466530|EXCALIBUR HOTEL/CASINO   LAS VEGAS    NV||||||||197c0987-41b1-4d15-a30b-c4a0a9e4be95|||||
7000000000000000|COSTCO WHSE #0202 00NORFOLK   |Costco Wholesale|||||||1981da40-37ba-46bd-9eb4-519cbd292d62|||100000000000000000|2014.03.15|84.21
7000000000000000|ASIAN SPICE WASHINGTON DC|Spice|||||||1989b5d2-827f-4fe5-9a52-6d3ceb366470|||10000000000000000|2014.03.14|44.33
1000616411972940|FOR OTHER LIVING THING SUNNYVALE CA|For Other Living Things|||||||19929b70-1bbd-485b-b2f0-9102ae76b5e1|||10006164740431600||
1000564012255690|MAGNOLIA INN             PINEHURST    NC||||||||19974c2e-60f9-4ff2-baac-147083f4311c|||||
1501000522010750000|DAIRY QUEEN #11232|Dairy Queen|||||||19aa256d-2111-4b31-a7b5-8261e9a809d0|||||
7000000000000000|MCDONALD'S F1248 XXXXXXXXGREAT FALLS  MT|McDonald's|||||||19b4acae-89c7-4da7-a61e-625e10da2115|||100000000000000000|2014.03.12|5.35
1000564014900460|MARSHALLS #343 000000343 LAKE WORTH   TX|Marshalls|||||||19b670c5-6726-40a2-84ee-b136254b463f|||||
1000564012577030|CHARLESTON NWS COMMISS   GOOSE CREEK  SC||||||||19bddc48-f5f9-463e-aab3-9edf5c658122|||||
1000616411214040|DON QUIJOTE (USA) CO HONOLULU HI|don Quijote|||||||19bfa7f3-67b7-4501-bbdf-6cf08a21f8b9|||||
1000137218556300|BUDGET RENT A CAR   NORFOLK     R/A# 370650873   800-621-2844|Budget car rental|||||||19d70dfe-0941-45c5-b1d3-4440400a3157|||||
1000524412247220|PARTY CITY 373  XXXXX0041 SUMMERVILLE SC|Paris Baguette|||||||19f2fe4f-b871-42a7-b77b-f084cf6f2bfb|||||
1000281211429340|DUNKIN #330563 Q35 E LONGMEADOW MA|Dunkin' Donuts|||||||19fb6882-3b5c-4387-88ac-d79161b1f30a|||||
1000616410366820|JAMBA JUICE # 0511 CHICAGO IL|Jamba Juice|||||||19fcc4bc-eafb-4720-ae9c-7acc0f308e7c|||10006164740941800||
1000616422612150|ANDERSEN BAKERY - GREA MILPITAS CA|ANDERSEN BAKERY|||||||1a07e812-9dcc-4529-9015-e0a57d3080b5|||10006164735180500|5/18/14|7.5
1000564014576180|SPORTS AUTHORI00005363   ALEXANDRIA   VA|The Sports Authority|||||||1a27eedd-1fec-4610-b59a-6f775c884533|||100056401329640000|5/18/14|37.1
1000564012357540|TEXAS STEAKHOUSE &SALO   ROCKY MOUNT  NC||||||||1a3288b3-1b6f-4b35-a540-53a567f5b765|||||
7000000000000000|TRADER JOE'S #100 QPS SANFRANCISCO CA|Trader Joe's|||||||1a34b228-ee4d-4235-866e-12f08aa1208f|||10000000000000000|2014.03.17|23.64
1000616411731680|BEILERS BAKERY LLC PHILADELPHIA PA||||||||1a4091f6-dbf7-496d-8e2d-472a67e144cd|||||
7000000000000000|JOE'S AMERICAN      PARAMUS      RESTAURANT|Joe's American Bar & Grill|||||||1a4b169e-6d1e-4664-8678-1c22d105c6d6|||100000000000000000|2014.03.15|45.73
1000137227582900|WILLIAM H MCELVEEN III SARASOTA     FL||||||||1a57674b-8559-4ab7-83ab-fe7b97c4d9ba|||100013723173988000|5/7/14|193
1000564012412550|BIRCHS RESTAURANT        LONG LAKE    MN||||||||1a5b0af4-72df-4458-94c1-79e76dbcb80d|||100056401331046000||
971000522011048000|BEAUFORT PHYSICIAN PARTNE BEAUFORT SC 29902 USA||||||||1a63e9f1-ce00-42c1-a36f-7c4a70919673|||9710005220271530000|5/1/14|20
1000137240246490|ALBERTSONS #243|Albertsons|||||||1a778a4a-4523-4f57-86bf-6708cb692a30|||||
1000137240246490|ALBERTSONS #243        COEUR D'ALENEID|Albertsons|||||||1a778a4a-4523-4f57-86bf-6708cb692a30|||||
